review_id,source,product_type,brand,region,date,rating,feedback_text,_true_themes
EV1970,Survey,EV Scooter,Ather 450X,Central,1/20/2024,3,Compact size makes it easy to park and maneuver in city traffic. Handling and stability at high speed feels very confident and safe.,"Design & Aesthetics, Performance & Ride Quality"
EV1971,Marketplace Review,EV Scooter,Hero Vida V1,West,4/29/2024,4,"Bluetooth connectivity drops frequently while riding, very frustrating. Noise levels are impressively low, riding experience is very smooth and quiet.","Software & Connectivity, Performance & Ride Quality"
EV1972,Customer Support,EV Car,MG ZS EV,South,4/25/2025,4,The motor is powerful and pickup is much better than petrol variants. Navigation system integrated with range prediction is genuinely useful.,"Performance & Ride Quality, Software & Connectivity"
EV1973,Customer Support,EV Car,BYD Atto 3,Central,4/24/2025,5,"No proper information on how battery degrades over time, company should be transparent. Waiting time for service appointment is too long, more service centers needed.","Battery Life & Degradation, Service & After-Sales"
EV1974,Customer Support,EV Scooter,Bajaj Chetak,West,6/14/2024,4,"Concerned about environmental impact of battery disposal and recycling. Running cost is much lower than petrol, saving a lot on fuel every month.","Environmental Impact, Price & Subsidy"
EV1975,Social Media,EV Scooter,Ather 450X,South,6/9/2024,5,Contributing to a cleaner city is a big motivation behind going electric.,Environmental Impact
EV1976,Marketplace Review,EV Car,Mahindra XUV400,East,8/28/2024,5,The upfront price is high but government subsidy makes it affordable.,Price & Subsidy
EV1977,Customer Support,EV Car,Hyundai Kona,East,6/11/2024,4,Worried about battery degradation and replacement cost after warranty ends. Advanced safety features like ABS and traction control give peace of mind.,"Battery Life & Degradation, Safety Features"
EV1978,Survey,EV Scooter,Bajaj Chetak,Central,8/20/2024,5,Fast charging network needs serious expansion on highways. Emergency braking and collision alert systems work really well in traffic.,"Charging Infrastructure, Safety Features"
EV1979,Customer Support,EV Scooter,TVS iQube,North,9/30/2024,4,Battery performance is stable even after two years of heavy usage. Stability control on wet roads is impressive and inspires confidence.,"Battery Life & Degradation, Safety Features"
EV1980,Survey,EV Car,Tesla Model 3,West,4/13/2025,4,"Public chargers are often broken or occupied, need more charging stations urgently. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.","Charging Infrastructure, Environmental Impact"
EV1981,Survey,EV Car,BYD Atto 3,South,4/30/2024,4,"Resale value of electric vehicles is still uncertain, worried about depreciation.",Price & Subsidy
EV1982,Customer Support,EV Car,Tesla Model 3,West,6/2/2025,4,Software glitches caused the dashboard to freeze twice in a month.,Software & Connectivity
EV1983,Customer Support,EV Car,MG ZS EV,East,5/21/2024,2,Charging infrastructure in tier 2 and tier 3 cities is almost non-existent. Insurance premium for EV is surprisingly high compared to petrol vehicles.,"Charging Infrastructure, Price & Subsidy"
EV1984,Marketplace Review,EV Car,MG ZS EV,East,10/20/2024,4,"The vehicle has good crash test ratings which reassured my purchase decision. The battery warranty of 5 years gives me confidence in long term reliability. Highway charging stops are rare, long distance travel is a nightmare.","Safety Features, Battery Life & Degradation, Charging Infrastructure"
EV1985,Social Media,EV Scooter,Hero Vida V1,South,6/26/2025,5,"LED lighting and digital dashboard give it a premium, modern look.",Design & Aesthetics
EV1986,Marketplace Review,EV Car,MG ZS EV,West,2/23/2025,4,"Smart key and app based lock features work flawlessly, very convenient. Stability control on wet roads is impressive and inspires confidence.","Software & Connectivity, Safety Features"
EV1987,Marketplace Review,EV Scooter,Ola S1,South,1/11/2024,4,Advanced safety features like ABS and traction control give peace of mind.,Safety Features
EV1988,Customer Support,EV Car,Hyundai Kona,West,6/17/2024,4,The design looks futuristic and attracts a lot of attention on the road.,Design & Aesthetics
EV1989,Social Media,EV Scooter,Ola S1,Central,2/29/2024,3,The vehicle has good crash test ratings which reassured my purchase decision.,Safety Features
EV1990,Customer Support,EV Scooter,Bajaj Chetak,East,12/18/2024,3,"I'm always worried about running out of charge before reaching my destination. Waiting time for service appointment is too long, more service centers needed.","Range Anxiety, Service & After-Sales"
EV1991,Social Media,EV Scooter,Bajaj Chetak,Central,3/28/2025,4,"Noise levels are impressively low, riding experience is very smooth and quiet.",Performance & Ride Quality
EV1992,Survey,EV Car,Hyundai Kona,North,12/8/2024,5,Build materials feel sturdy but the design is a bit too plain compared to rivals.,Design & Aesthetics
EV1993,Customer Support,EV Car,BYD Atto 3,South,4/5/2024,4,"The vehicle has good crash test ratings which reassured my purchase decision. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.","Safety Features, Environmental Impact"
EV1994,Social Media,EV Scooter,Hero Vida V1,North,1/29/2024,4,"Heard about a thermal runaway incident, this has shaken my trust in EV safety.",Safety Features
EV1995,Customer Support,EV Scooter,Ather 450X,West,6/1/2025,4,Finding a working charging station in my city is still very difficult.,Charging Infrastructure
EV1996,Customer Support,EV Scooter,TVS iQube,North,2/18/2024,4,Charging infrastructure in tier 2 and tier 3 cities is almost non-existent.,Charging Infrastructure
EV1997,Survey,EV Scooter,Ampere Magnus,West,12/13/2024,4,Price after subsidy is still higher than a comparable petrol scooter.,Price & Subsidy
EV1998,Customer Support,EV Scooter,TVS iQube,Central,5/23/2024,4,Compact size makes it easy to park and maneuver in city traffic.,Design & Aesthetics
EV1999,Customer Support,EV Car,Tata Nexon EV,Central,7/16/2024,4,"Handling and stability at high speed feels very confident and safe. Over the air software updates are a great feature, keeps improving over time.","Performance & Ride Quality, Software & Connectivity"
EV2000,Survey,EV Scooter,Bajaj Chetak,North,3/4/2024,3,"Interior quality feels cheap for the price point, needs improvement. Battery replacement cost is almost half the price of the vehicle, very concerning. The companion app keeps crashing, needs urgent software updates.","Design & Aesthetics, Battery Life & Degradation, Software & Connectivity"
EV2001,Marketplace Review,EV Scooter,Hero Vida V1,Central,6/15/2025,4,"LED lighting and digital dashboard give it a premium, modern look.",Design & Aesthetics
EV2002,Marketplace Review,EV Scooter,Ampere Magnus,West,3/26/2025,4,Software glitches caused the dashboard to freeze twice in a month.,Software & Connectivity
EV2003,Social Media,EV Scooter,Ather 450X,Central,5/10/2024,4,"Over the air software updates are a great feature, keeps improving over time. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.","Software & Connectivity, Environmental Impact"
EV2004,Social Media,EV Car,Tesla Model 3,West,4/29/2025,4,"AC usage kills the range, on hot days I barely get half the claimed distance. Worried about battery degradation and replacement cost after warranty ends.","Range Anxiety, Battery Life & Degradation"
EV2005,Survey,EV Scooter,Ola S1,East,10/23/2024,4,"Range drops badly in winter, I lost almost 30% range in cold weather. The vehicle has good crash test ratings which reassured my purchase decision. The battery warranty of 250 years gives me confidence in long term reliability.","Range Anxiety, Safety Features, Battery Life & Degradation"
EV2006,Marketplace Review,EV Scooter,TVS iQube,North,5/26/2024,4,Worried about battery degradation and replacement cost after warranty ends. Loved the color options and the overall styling of the vehicle.,"Battery Life & Degradation, Design & Aesthetics"
EV2007,Social Media,EV Scooter,Ather 450X,West,1/3/2024,4,"Love the app that shows nearby charging stations, very convenient feature. Advanced safety features like ABS and traction control give peace of mind.","Charging Infrastructure, Safety Features"
EV2008,Marketplace Review,EV Car,Mahindra XUV400,Central,11/13/2024,4,Contributing to a cleaner city is a big motivation behind going electric.,Environmental Impact
EV2009,Marketplace Review,EV Scooter,Bajaj Chetak,Central,5/15/2024,3,Battery performance is stable even after two years of heavy usage.,Battery Life & Degradation
EV2010,Marketplace Review,EV Scooter,Bajaj Chetak,South,11/29/2024,4,"Highway charging stops are rare, long distance travel is a nightmare.",Charging Infrastructure
EV2011,Marketplace Review,EV Scooter,Ather 450X,East,2/16/2024,4,Software glitches caused the dashboard to freeze twice in a month.,Software & Connectivity
EV2012,Survey,EV Scooter,Hero Vida V1,South,1/26/2024,5,Concerned about environmental impact of battery disposal and recycling.,Environmental Impact
EV2013,Survey,EV Car,Tesla Model 3,South,2/24/2024,4,Zero tailpipe emissions is the main reason I chose an electric vehicle. Emergency braking and collision alert systems work really well in traffic.,"Environmental Impact, Safety Features"
EV2014,Social Media,EV Car,Tata Nexon EV,North,10/8/2024,5,"For the price, I expected better build quality and more features. Switching to EV feels good knowing I'm reducing my carbon footprint.","Price & Subsidy, Environmental Impact"
EV2015,Survey,EV Scooter,Bajaj Chetak,West,1/24/2024,3,"Noise levels are impressively low, riding experience is very smooth and quiet.",Performance & Ride Quality
EV2016,Survey,EV Car,Mahindra XUV400,Central,11/20/2024,4,The design looks futuristic and attracts a lot of attention on the road. Service center staff are not well trained to handle EV specific issues.,"Design & Aesthetics, Service & After-Sales"
EV2017,Social Media,EV Car,BYD Atto 3,East,5/27/2024,4,"Worried about battery degradation and replacement cost after warranty ends. There are very few authorized service centers, had to travel 200 km for repair.","Battery Life & Degradation, Service & After-Sales"
EV2018,Social Media,EV Scooter,Hero Vida V1,North,11/29/2024,4,"No proper information on how battery degrades over time, company should be transparent. The real world range is much lower than advertised, I only get 200 km on a full charge.","Battery Life & Degradation, Range Anxiety"
EV2019,Customer Support,EV Scooter,Ola S1,South,2/26/2025,4,"Braking system feels sharp and responsive, regenerative braking works well.",Performance & Ride Quality
EV2020,Survey,EV Scooter,Ola S1,South,9/2/2024,3,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",Environmental Impact
EV2021,Marketplace Review,EV Car,Mahindra XUV400,North,10/2/2024,4,"AC usage kills the range, on hot days I barely get half the claimed distance.",Range Anxiety
EV2022,Marketplace Review,EV Scooter,Ampere Magnus,North,5/10/2025,3,"Claimed range of 80 km is misleading, actual range is way less in city traffic. Loved the color options and the overall styling of the vehicle.","Range Anxiety, Design & Aesthetics"
EV2023,Social Media,EV Car,MG ZS EV,East,2/20/2025,4,"Smart key and app based lock features work flawlessly, very convenient. Fast charging network needs serious expansion on highways.","Software & Connectivity, Charging Infrastructure"
EV2024,Social Media,EV Car,Hyundai Kona,South,3/9/2025,4,"Advanced safety features like ABS and traction control give peace of mind. The companion app keeps crashing, needs urgent software updates.","Safety Features, Software & Connectivity"
EV2025,Customer Support,EV Scooter,Ampere Magnus,South,1/1/2024,5,Battery range degrades faster than expected after just one year of use.,Range Anxiety
EV2026,Customer Support,EV Scooter,Ampere Magnus,West,12/25/2024,3,EV subsidy scheme in my state got delayed and the discount amount reduced suddenly. Advanced safety features like ABS and traction control give peace of mind.,"Price & Subsidy, Safety Features"
EV2027,Survey,EV Car,Tesla Model 3,East,4/1/2024,4,"LED lighting and digital dashboard give it a premium, modern look. Home charging setup was expensive and took weeks to install.","Design & Aesthetics, Charging Infrastructure"
EV2028,Social Media,EV Scooter,Bajaj Chetak,Central,5/31/2025,4,Top speed is decent for city use but not enough for highway cruising.,Performance & Ride Quality
EV2029,Marketplace Review,EV Scooter,Hero Vida V1,East,9/8/2024,4,The motor is powerful and pickup is much better than petrol variants. Contributing to a cleaner city is a big motivation behind going electric.,"Performance & Ride Quality, Environmental Impact"
EV2030,Social Media,EV Scooter,Ola S1,North,5/2/2025,3,"For daily commute the range is fine but long trips are stressful because of low range. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. No proper information on how battery degrades over time, company should be transparent.","Range Anxiety, Environmental Impact, Battery Life & Degradation"
EV2031,Survey,EV Scooter,Bajaj Chetak,North,2/1/2024,3,"Touchscreen infotainment system lags and is not very intuitive to use. Highway charging stops are rare, long distance travel is a nightmare.","Software & Connectivity, Charging Infrastructure"
EV2032,Social Media,EV Scooter,Bajaj Chetak,North,5/7/2024,5,Touchscreen infotainment system lags and is not very intuitive to use.,Software & Connectivity
EV2033,Survey,EV Car,Mahindra XUV400,South,1/21/2024,5,"There are very few authorized service centers, had to travel 100 km for repair. Braking system feels sharp and responsive, regenerative braking works well.","Service & After-Sales, Performance & Ride Quality"
EV2034,Marketplace Review,EV Car,MG ZS EV,East,2/7/2024,3,"Spare parts availability is a major issue, waited a month for a replacement part.",Service & After-Sales
EV2035,Social Media,EV Car,Tata Nexon EV,West,4/23/2024,3,Customer support over phone is helpful and resolves issues quickly.,Service & After-Sales
EV2036,Social Media,EV Scooter,Ather 450X,Central,6/28/2024,4,"Public chargers are often broken or occupied, need more charging stations urgently. Battery health dropped to 85% within 18 months of daily use.","Charging Infrastructure, Battery Life & Degradation"
EV2037,Social Media,EV Scooter,Ampere Magnus,Central,10/7/2024,4,The upfront price is high but government subsidy makes it affordable.,Price & Subsidy
EV2038,Marketplace Review,EV Scooter,Hero Vida V1,North,3/13/2025,3,"For daily commute the range is fine but long trips are stressful because of low range. Noise levels are impressively low, riding experience is very smooth and quiet.","Range Anxiety, Performance & Ride Quality"
EV2039,Marketplace Review,EV Scooter,Ola S1,West,1/5/2025,5,Advanced safety features like ABS and traction control give peace of mind.,Safety Features
EV2040,Customer Support,EV Car,Tata Nexon EV,West,6/29/2025,5,Touchscreen infotainment system lags and is not very intuitive to use.,Software & Connectivity
EV2041,Social Media,EV Car,Mahindra XUV400,East,3/24/2024,3,Zero tailpipe emissions is the main reason I chose an electric vehicle. For daily commute the range is fine but long trips are stressful because of low range.,"Environmental Impact, Range Anxiety"
EV2042,Social Media,EV Car,MG ZS EV,South,12/3/2024,5,Service center staff are not well trained to handle EV specific issues.,Service & After-Sales
EV2043,Marketplace Review,EV Car,Tata Nexon EV,West,1/25/2024,4,Concerned about environmental impact of battery disposal and recycling.,Environmental Impact
EV2044,Survey,EV Scooter,Ather 450X,West,9/1/2024,4,Acceleration is smooth and instant torque makes overtaking effortless.,Performance & Ride Quality
EV2045,Social Media,EV Scooter,Ampere Magnus,North,3/25/2025,4,"Public chargers are often broken or occupied, need more charging stations urgently. The companion app keeps crashing, needs urgent software updates. Switching to EV feels good knowing I'm reducing my carbon footprint.","Charging Infrastructure, Software & Connectivity, Environmental Impact"
EV2046,Survey,EV Scooter,TVS iQube,South,3/4/2024,3,"The companion app keeps crashing, needs urgent software updates.",Software & Connectivity
EV2047,Marketplace Review,EV Scooter,Ampere Magnus,North,4/14/2024,4,"The real world range is much lower than advertised, I only get 200 km on a full charge.",Range Anxiety
EV2048,Survey,EV Scooter,Bajaj Chetak,Central,2/24/2025,3,"For the price, I expected better build quality and more features. For daily commute the range is fine but long trips are stressful because of low range.","Price & Subsidy, Range Anxiety"
EV2049,Survey,EV Scooter,Bajaj Chetak,East,1/27/2024,4,"Navigation system integrated with range prediction is genuinely useful. Read reports about battery fires, safety is my biggest concern before buying. Handling and stability at high speed feels very confident and safe.","Software & Connectivity, Safety Features, Performance & Ride Quality"
EV2050,Survey,EV Car,Tata Nexon EV,Central,7/17/2024,4,Zero tailpipe emissions is the main reason I chose an electric vehicle.,Environmental Impact
EV2051,Marketplace Review,EV Scooter,TVS iQube,West,3/31/2025,4,Battery health dropped to 85% within 18 months of daily use. The upfront price is high but government subsidy makes it affordable.,"Battery Life & Degradation, Price & Subsidy"
EV2052,Customer Support,EV Car,MG ZS EV,Central,3/22/2025,3,"The vehicle has good crash test ratings which reassured my purchase decision. Suspension is too stiff, ride quality is uncomfortable on bad roads.","Safety Features, Performance & Ride Quality"
EV2053,Customer Support,EV Car,Mahindra XUV400,Central,12/17/2024,3,"After sales support has been excellent, quick response and doorstep service.",Service & After-Sales
EV2054,Social Media,EV Car,BYD Atto 3,North,8/31/2024,4,"Heard about a thermal runaway incident, this has shaken my trust in EV safety.",Safety Features
EV2055,Customer Support,EV Car,Mahindra XUV400,South,7/24/2024,3,"Running cost is much lower than petrol, saving a lot on fuel every month.",Price & Subsidy
EV2056,Marketplace Review,EV Scooter,Ather 450X,West,12/5/2024,4,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. Braking system feels sharp and responsive, regenerative braking works well.","Environmental Impact, Performance & Ride Quality"
EV2057,Social Media,EV Scooter,TVS iQube,North,4/10/2025,5,Battery range degrades faster than expected after just one year of use.,Range Anxiety
EV2058,Social Media,EV Car,Tata Nexon EV,South,4/22/2025,3,Zero tailpipe emissions is the main reason I chose an electric vehicle.,Environmental Impact
EV2059,Customer Support,EV Car,Mahindra XUV400,West,7/29/2024,3,"Loved the color options and the overall styling of the vehicle. Worried about battery degradation and replacement cost after warranty ends. Range drops badly in winter, I lost almost 30% range in cold weather.","Design & Aesthetics, Battery Life & Degradation, Range Anxiety"
EV2060,Survey,EV Scooter,Ola S1,South,10/24/2024,4,"Software glitches caused the dashboard to freeze twice in a month. Resale value of electric vehicles is still uncertain, worried about depreciation.","Software & Connectivity, Price & Subsidy"
EV2061,Social Media,EV Car,Tata Nexon EV,South,10/17/2024,3,Battery health dropped to 85% within 18 months of daily use.,Battery Life & Degradation
EV2062,Social Media,EV Scooter,Hero Vida V1,East,9/8/2024,4,Battery health dropped to 85% within 18 months of daily use.,Battery Life & Degradation
EV2063,Customer Support,EV Car,MG ZS EV,North,1/22/2024,5,"Battery replacement cost is almost half the price of the vehicle, very concerning.",Battery Life & Degradation
EV2064,Social Media,EV Car,Hyundai Kona,East,4/12/2025,4,"Total cost of ownership is great once you factor in low maintenance and fuel savings. Noise levels are impressively low, riding experience is very smooth and quiet. Stability control on wet roads is impressive and inspires confidence.","Price & Subsidy, Performance & Ride Quality, Safety Features"
EV2065,Social Media,EV Car,Tata Nexon EV,South,7/13/2024,4,Insurance premium for EV is surprisingly high compared to petrol vehicles. Stability control on wet roads is impressive and inspires confidence.,"Price & Subsidy, Safety Features"
EV2066,Marketplace Review,EV Scooter,TVS iQube,South,2/17/2024,3,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. EV subsidy scheme in my state got delayed and the discount amount reduced suddenly.","Environmental Impact, Price & Subsidy"
EV2067,Social Media,EV Car,Hyundai Kona,North,10/13/2024,3,Battery performance is stable even after two years of heavy usage.,Battery Life & Degradation
EV2068,Survey,EV Scooter,Ather 450X,West,3/7/2024,3,Battery performance is stable even after two years of heavy usage.,Battery Life & Degradation
EV2069,Customer Support,EV Scooter,Hero Vida V1,West,6/15/2025,4,Software glitches caused the dashboard to freeze twice in a month. The battery warranty of 20 years gives me confidence in long term reliability. Build quality feels premium and the ride is extremely comfortable.,"Software & Connectivity, Battery Life & Degradation, Performance & Ride Quality"
EV2070,Customer Support,EV Scooter,Bajaj Chetak,Central,2/14/2025,4,"Zero tailpipe emissions is the main reason I chose an electric vehicle. Claimed range of 15 km is misleading, actual range is way less in city traffic. Price after subsidy is still higher than a comparable petrol scooter.","Environmental Impact, Range Anxiety, Price & Subsidy"
EV2071,Customer Support,EV Scooter,Ather 450X,West,1/21/2025,5,Concerned about environmental impact of battery disposal and recycling. The battery warranty of 20 years gives me confidence in long term reliability.,"Environmental Impact, Battery Life & Degradation"
EV2072,Survey,EV Car,MG ZS EV,East,3/31/2025,4,The vehicle has good crash test ratings which reassured my purchase decision.,Safety Features
EV2073,Survey,EV Car,BYD Atto 3,West,6/8/2025,4,Contributing to a cleaner city is a big motivation behind going electric. Build quality feels premium and the ride is extremely comfortable.,"Environmental Impact, Performance & Ride Quality"
EV2074,Marketplace Review,EV Scooter,Bajaj Chetak,East,5/24/2025,4,"Braking system feels sharp and responsive, regenerative braking works well.",Performance & Ride Quality
EV2075,Social Media,EV Scooter,Ola S1,West,8/27/2024,3,"Service center staff are not well trained to handle EV specific issues. Charging takes too long, almost 6 hours for a full charge at home. Handling and stability at high speed feels very confident and safe.","Service & After-Sales, Charging Infrastructure, Performance & Ride Quality"
EV2076,Survey,EV Scooter,Ather 450X,North,3/14/2024,4,Acceleration is smooth and instant torque makes overtaking effortless.,Performance & Ride Quality
EV2077,Social Media,EV Car,Hyundai Kona,East,9/13/2024,5,"Waiting time for service appointment is too long, more service centers needed.",Service & After-Sales
EV2078,Social Media,EV Scooter,Ather 450X,Central,9/24/2024,5,"Range anxiety is real, I plan every trip around charging stops now.",Range Anxiety
EV2079,Marketplace Review,EV Scooter,TVS iQube,West,1/13/2024,3,Software glitches caused the dashboard to freeze twice in a month.,Software & Connectivity
EV2080,Social Media,EV Car,Mahindra XUV400,South,8/2/2024,5,"Over the air software updates are a great feature, keeps improving over time.",Software & Connectivity
EV2081,Marketplace Review,EV Scooter,Hero Vida V1,East,3/28/2024,4,"Noise levels are impressively low, riding experience is very smooth and quiet. Insurance premium for EV is surprisingly high compared to petrol vehicles.","Performance & Ride Quality, Price & Subsidy"
EV2082,Marketplace Review,EV Car,Mahindra XUV400,Central,1/31/2024,5,"Braking system feels sharp and responsive, regenerative braking works well. No proper information on how battery degrades over time, company should be transparent. Advanced safety features like ABS and traction control give peace of mind.","Performance & Ride Quality, Battery Life & Degradation, Safety Features"
EV2083,Customer Support,EV Scooter,Hero Vida V1,East,8/18/2024,4,Build materials feel sturdy but the design is a bit too plain compared to rivals. Contributing to a cleaner city is a big motivation behind going electric.,"Design & Aesthetics, Environmental Impact"
EV2084,Survey,EV Scooter,TVS iQube,Central,2/2/2024,5,"The battery warranty of 30 years gives me confidence in long term reliability. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.","Battery Life & Degradation, Environmental Impact"
EV2085,Social Media,EV Scooter,Bajaj Chetak,West,3/6/2024,4,"Read reports about battery fires, safety is my biggest concern before buying. Storage space under the seat is very limited, not practical for daily use.","Safety Features, Design & Aesthetics"
EV2086,Marketplace Review,EV Car,Hyundai Kona,East,4/5/2024,4,Worried about battery degradation and replacement cost after warranty ends.,Battery Life & Degradation
EV2087,Marketplace Review,EV Car,Tata Nexon EV,North,7/10/2024,4,"Running cost is much lower than petrol, saving a lot on fuel every month.",Price & Subsidy
EV2088,Social Media,EV Scooter,TVS iQube,South,10/25/2024,5,Emergency braking and collision alert systems work really well in traffic. Finding a working charging station in my city is still very difficult.,"Safety Features, Charging Infrastructure"
EV2089,Survey,EV Scooter,Ampere Magnus,South,11/30/2024,4,"Interior quality feels cheap for the price point, needs improvement. Switching to EV feels good knowing I'm reducing my carbon footprint.","Design & Aesthetics, Environmental Impact"
EV2090,Marketplace Review,EV Car,BYD Atto 3,West,3/11/2024,3,"Interior quality feels cheap for the price point, needs improvement. Price after subsidy is still higher than a comparable petrol scooter.","Design & Aesthetics, Price & Subsidy"
EV2091,Marketplace Review,EV Scooter,Bajaj Chetak,South,11/13/2024,4,Zero tailpipe emissions is the main reason I chose an electric vehicle.,Environmental Impact
EV2092,Social Media,EV Scooter,TVS iQube,North,5/26/2024,3,"Smart key and app based lock features work flawlessly, very convenient. Highway charging stops are rare, long distance travel is a nightmare.","Software & Connectivity, Charging Infrastructure"
EV2093,Customer Support,EV Car,BYD Atto 3,Central,5/17/2025,3,"Software glitches caused the dashboard to freeze twice in a month. Switching to EV feels good knowing I'm reducing my carbon footprint. Range anxiety is real, I plan every trip around charging stops now.","Software & Connectivity, Environmental Impact, Range Anxiety"
EV2094,Customer Support,EV Scooter,TVS iQube,West,6/28/2024,4,"Interior quality feels cheap for the price point, needs improvement.",Design & Aesthetics
EV2095,Marketplace Review,EV Car,BYD Atto 3,West,1/28/2025,5,"No proper information on how battery degrades over time, company should be transparent.",Battery Life & Degradation
EV2096,Survey,EV Car,Mahindra XUV400,South,6/10/2024,5,"After sales support has been excellent, quick response and doorstep service. Stability control on wet roads is impressive and inspires confidence.","Service & After-Sales, Safety Features"
EV2097,Social Media,EV Car,Tesla Model 3,West,2/25/2025,5,Advanced safety features like ABS and traction control give peace of mind.,Safety Features
EV2098,Survey,EV Scooter,Ola S1,Central,11/29/2024,4,"Interior quality feels cheap for the price point, needs improvement. Touchscreen infotainment system lags and is not very intuitive to use.","Design & Aesthetics, Software & Connectivity"
EV2099,Survey,EV Car,BYD Atto 3,West,1/28/2024,4,"Highway charging stops are rare, long distance travel is a nightmare. Touchscreen infotainment system lags and is not very intuitive to use.","Charging Infrastructure, Software & Connectivity"
EV2100,Marketplace Review,EV Scooter,Ather 450X,North,1/11/2024,4,"Waiting time for service appointment is too long, more service centers needed. Home charging setup was expensive and took weeks to install.","Service & After-Sales, Charging Infrastructure"
EV2101,Marketplace Review,EV Scooter,Hero Vida V1,West,4/17/2025,4,"Public chargers are often broken or occupied, need more charging stations urgently.",Charging Infrastructure
EV2102,Marketplace Review,EV Car,Tesla Model 3,South,4/27/2025,3,"Had a great experience with the service team, they explained everything clearly.",Service & After-Sales
EV2103,Survey,EV Car,MG ZS EV,Central,4/12/2024,3,The battery warranty of 100 years gives me confidence in long term reliability.,Battery Life & Degradation
EV2104,Survey,EV Scooter,Ather 450X,North,10/6/2024,4,"Battery replacement cost is almost half the price of the vehicle, very concerning.",Battery Life & Degradation
EV2105,Social Media,EV Scooter,Ather 450X,North,6/29/2025,3,"Running cost is much lower than petrol, saving a lot on fuel every month. Bluetooth connectivity drops frequently while riding, very frustrating. Range anxiety is real, I plan every trip around charging stops now.","Price & Subsidy, Software & Connectivity, Range Anxiety"
EV2106,Survey,EV Scooter,Ola S1,North,1/21/2025,4,Price after subsidy is still higher than a comparable petrol scooter.,Price & Subsidy
EV2107,Social Media,EV Scooter,Ather 450X,North,1/17/2024,5,The design looks futuristic and attracts a lot of attention on the road.,Design & Aesthetics
EV2108,Social Media,EV Car,Hyundai Kona,North,8/13/2024,5,Home charging setup was expensive and took weeks to install.,Charging Infrastructure
EV2109,Marketplace Review,EV Car,Tata Nexon EV,Central,4/20/2024,4,"The motor is powerful and pickup is much better than petrol variants. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.","Performance & Ride Quality, Environmental Impact"
EV2110,Marketplace Review,EV Car,BYD Atto 3,West,5/3/2024,4,Price after subsidy is still higher than a comparable petrol scooter.,Price & Subsidy
EV2111,Customer Support,EV Car,Hyundai Kona,South,1/16/2024,4,Build materials feel sturdy but the design is a bit too plain compared to rivals.,Design & Aesthetics
EV2112,Marketplace Review,EV Scooter,Ola S1,South,4/14/2025,4,"Running cost is much lower than petrol, saving a lot on fuel every month.",Price & Subsidy
EV2113,Customer Support,EV Scooter,Hero Vida V1,North,3/9/2024,4,"For the price, I expected better build quality and more features. The design looks futuristic and attracts a lot of attention on the road. Waiting time for service appointment is too long, more service centers needed.","Price & Subsidy, Design & Aesthetics, Service & After-Sales"
EV2114,Survey,EV Car,Hyundai Kona,Central,11/28/2024,4,Build materials feel sturdy but the design is a bit too plain compared to rivals.,Design & Aesthetics
EV2115,Social Media,EV Car,Hyundai Kona,East,5/8/2025,5,"Love the app that shows nearby charging stations, very convenient feature.",Charging Infrastructure
EV2116,Marketplace Review,EV Car,BYD Atto 3,West,6/7/2025,4,The upfront price is high but government subsidy makes it affordable.,Price & Subsidy
EV2117,Survey,EV Car,Tata Nexon EV,East,8/30/2024,4,"Compact size makes it easy to park and maneuver in city traffic. Running cost is much lower than petrol, saving a lot on fuel every month.","Design & Aesthetics, Price & Subsidy"
EV2118,Customer Support,EV Car,MG ZS EV,West,10/30/2024,4,Total cost of ownership is great once you factor in low maintenance and fuel savings.,Price & Subsidy
EV2119,Survey,EV Scooter,Ather 450X,South,3/30/2025,4,"Braking system feels sharp and responsive, regenerative braking works well. The battery warranty of 3 years gives me confidence in long term reliability.","Performance & Ride Quality, Battery Life & Degradation"
EV2120,Marketplace Review,EV Car,BYD Atto 3,East,1/25/2024,5,"Resale value of electric vehicles is still uncertain, worried about depreciation.",Price & Subsidy
EV2121,Social Media,EV Scooter,Ather 450X,Central,2/25/2024,3,"Insurance premium for EV is surprisingly high compared to petrol vehicles. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.","Price & Subsidy, Environmental Impact"
EV2122,Marketplace Review,EV Scooter,Ather 450X,North,3/7/2024,3,"The companion app keeps crashing, needs urgent software updates.",Software & Connectivity
EV2123,Social Media,EV Car,Tata Nexon EV,South,5/8/2024,4,Fast charging network needs serious expansion on highways. Battery health dropped to 85% within 18 months of daily use.,"Charging Infrastructure, Battery Life & Degradation"
EV2124,Marketplace Review,EV Car,Mahindra XUV400,East,6/17/2024,4,Insurance premium for EV is surprisingly high compared to petrol vehicles. Zero tailpipe emissions is the main reason I chose an electric vehicle.,"Price & Subsidy, Environmental Impact"
