review_id,product_type,brand,rating,feedback_text,bert_topic,bert_topic_label,bert_topic_confidence
EV1973,EV Car,BYD Atto 3,5,"No proper information on how battery degrades over time, company should be transparent. Waiting time for service appointment is too long, more service centers needed.",1,"Topic 1: range, transparent, proper, time company, proper information, battery degrades",0.21169509068230857
EV1974,EV Scooter,Bajaj Chetak,4,"Concerned about environmental impact of battery disposal and recycling. Running cost is much lower than petrol, saving a lot on fuel every month.",12,"Topic 12: battery disposal, environmental, disposal, disposal recycling, concerned, concerned environmental",1.0
EV1975,EV Scooter,Ather 450X,5,Contributing to a cleaner city is a big motivation behind going electric.,4,"Topic 4: big motivation, big, motivation going, motivation, contributing, going",0.19837236795324645
EV1976,EV Car,Mahindra XUV400,5,The upfront price is high but government subsidy makes it affordable.,2,"Topic 2: makes, high, size makes, park, easy, maneuver",0.0016701562971225433
EV1977,EV Car,Hyundai Kona,4,Worried about battery degradation and replacement cost after warranty ends. Advanced safety features like ABS and traction control give peace of mind.,10,"Topic 10: battery replacement, cost half, half price, concerning, price vehicle, vehicle concerning",0.41066368697254263
EV1978,EV Scooter,Bajaj Chetak,5,Fast charging network needs serious expansion on highways. Emergency braking and collision alert systems work really well in traffic.,2,"Topic 2: makes, high, size makes, park, easy, maneuver",1.0
EV1979,EV Scooter,TVS iQube,4,Battery performance is stable even after two years of heavy usage. Stability control on wet roads is impressive and inspires confidence.,3,"Topic 3: low, stability control, control wet, impressive, impressive inspires, wet",0.08610639053661398
EV1980,EV Car,Tesla Model 3,4,"Public chargers are often broken or occupied, need more charging stations urgently. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic",0.008566986590890042
EV1981,EV Car,BYD Atto 3,4,"Resale value of electric vehicles is still uncertain, worried about depreciation.",5,"Topic 5: air software, improving, great feature, keeps improving, updates great, improving time",0.045416248894689225
EV1982,EV Car,Tesla Model 3,4,Software glitches caused the dashboard to freeze twice in a month.,20,"Topic 20: dashboard, caused, freeze twice, glitches, freeze, glitches caused",1.0
EV1983,EV Car,MG ZS EV,2,Charging infrastructure in tier 2 and tier 3 cities is almost non-existent. Insurance premium for EV is surprisingly high compared to petrol vehicles.,16,"Topic 16: tier, surprisingly, surprisingly high, compared petrol, insurance premium, insurance",1.0
EV1984,EV Car,MG ZS EV,4,"The vehicle has good crash test ratings which reassured my purchase decision. The battery warranty of 5 years gives me confidence in long term reliability. Highway charging stops are rare, long distance travel is a nightmare.",4,"Topic 4: big motivation, big, motivation going, motivation, contributing, going",1.0
EV1985,EV Scooter,Hero Vida V1,5,"LED lighting and digital dashboard give it a premium, modern look.",20,"Topic 20: dashboard, caused, freeze twice, glitches, freeze, glitches caused",0.04828165635164596
EV1986,EV Car,MG ZS EV,4,"Smart key and app based lock features work flawlessly, very convenient. Stability control on wet roads is impressive and inspires confidence.",22,"Topic 22: app based, based, based lock, features work, flawlessly, flawlessly convenient",1.0
EV1987,EV Scooter,Ola S1,4,Advanced safety features like ABS and traction control give peace of mind.,10,"Topic 10: battery replacement, cost half, half price, concerning, price vehicle, vehicle concerning",0.0014958824548624125
EV1988,EV Car,Hyundai Kona,4,The design looks futuristic and attracts a lot of attention on the road.,9,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic",1.0
EV1989,EV Scooter,Ola S1,3,The vehicle has good crash test ratings which reassured my purchase decision.,8,"Topic 8: vehicle good, test ratings, test, purchase decision, ratings, ratings reassured",1.0
EV1990,EV Scooter,Bajaj Chetak,3,"I'm always worried about running out of charge before reaching my destination. Waiting time for service appointment is too long, more service centers needed.",14,"Topic 14: service, bit plain, design bit, compared rivals, bit, materials feel",0.04141314080458396
EV1991,EV Scooter,Bajaj Chetak,4,"Noise levels are impressively low, riding experience is very smooth and quiet.",3,"Topic 3: low, stability control, control wet, impressive, impressive inspires, wet",0.19878233087730995
EV1992,EV Car,Hyundai Kona,5,Build materials feel sturdy but the design is a bit too plain compared to rivals.,14,"Topic 14: service, bit plain, design bit, compared rivals, bit, materials feel",1.0
EV1993,EV Car,BYD Atto 3,4,"The vehicle has good crash test ratings which reassured my purchase decision. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",6,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes",1.0
EV1994,EV Scooter,Hero Vida V1,4,"Heard about a thermal runaway incident, this has shaken my trust in EV safety.",7,"Topic 7: ev, good knowing, knowing, feels good, carbon footprint, knowing reducing",0.0017467767666943523
EV1995,EV Scooter,Ather 450X,4,Finding a working charging station in my city is still very difficult.,0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic",1.0
EV1996,EV Scooter,TVS iQube,4,Charging infrastructure in tier 2 and tier 3 cities is almost non-existent.,16,"Topic 16: tier, surprisingly, surprisingly high, compared petrol, insurance premium, insurance",1.0
EV1997,EV Scooter,Ampere Magnus,4,Price after subsidy is still higher than a comparable petrol scooter.,6,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes",0.005811509931457264
EV1998,EV Scooter,TVS iQube,4,Compact size makes it easy to park and maneuver in city traffic.,2,"Topic 2: makes, high, size makes, park, easy, maneuver",0.0913464639130242
EV1999,EV Car,Tata Nexon EV,4,"Handling and stability at high speed feels very confident and safe. Over the air software updates are a great feature, keeps improving over time.",2,"Topic 2: makes, high, size makes, park, easy, maneuver",1.0
EV2000,EV Scooter,Bajaj Chetak,3,"Interior quality feels cheap for the price point, needs improvement. Battery replacement cost is almost half the price of the vehicle, very concerning. The companion app keeps crashing, needs urgent software updates.",18,"Topic 18: infotainment, infotainment lags, touchscreen, touchscreen infotainment, lags intuitive, lags",1.0
EV2001,EV Scooter,Hero Vida V1,4,"LED lighting and digital dashboard give it a premium, modern look.",20,"Topic 20: dashboard, caused, freeze twice, glitches, freeze, glitches caused",0.04829423226845549
EV2002,EV Scooter,Ampere Magnus,4,Software glitches caused the dashboard to freeze twice in a month.,20,"Topic 20: dashboard, caused, freeze twice, glitches, freeze, glitches caused",1.0
EV2003,EV Scooter,Ather 450X,4,"Over the air software updates are a great feature, keeps improving over time. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",5,"Topic 5: air software, improving, great feature, keeps improving, updates great, improving time",1.0
EV2004,EV Car,Tesla Model 3,4,"AC usage kills the range, on hot days I barely get half the claimed distance. Worried about battery degradation and replacement cost after warranty ends.",4,"Topic 4: big motivation, big, motivation going, motivation, contributing, going",1.0
EV2005,EV Scooter,Ola S1,4,"Range drops badly in winter, I lost almost 30% range in cold weather. The vehicle has good crash test ratings which reassured my purchase decision. The battery warranty of 250 years gives me confidence in long term reliability.",23,"Topic 23: 30 range, badly, badly winter, cold weather, drops badly, cold",1.0
EV2006,EV Scooter,TVS iQube,4,Worried about battery degradation and replacement cost after warranty ends. Loved the color options and the overall styling of the vehicle.,21,"Topic 21: cost warranty, battery degradation, warranty ends, ends, degradation replacement, worried battery",1.0
EV2007,EV Scooter,Ather 450X,4,"Love the app that shows nearby charging stations, very convenient feature. Advanced safety features like ABS and traction control give peace of mind.",8,"Topic 8: vehicle good, test ratings, test, purchase decision, ratings, ratings reassured",0.011121474674280504
EV2008,EV Car,Mahindra XUV400,4,Contributing to a cleaner city is a big motivation behind going electric.,4,"Topic 4: big motivation, big, motivation going, motivation, contributing, going",0.20022734335940412
EV2009,EV Scooter,Bajaj Chetak,3,Battery performance is stable even after two years of heavy usage.,9,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic",0.0882734106610073
EV2010,EV Scooter,Bajaj Chetak,4,"Highway charging stops are rare, long distance travel is a nightmare.",15,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got",1.0
EV2011,EV Scooter,Ather 450X,4,Software glitches caused the dashboard to freeze twice in a month.,20,"Topic 20: dashboard, caused, freeze twice, glitches, freeze, glitches caused",1.0
EV2012,EV Scooter,Hero Vida V1,5,Concerned about environmental impact of battery disposal and recycling.,12,"Topic 12: battery disposal, environmental, disposal, disposal recycling, concerned, concerned environmental",1.0
EV2013,EV Car,Tesla Model 3,4,Zero tailpipe emissions is the main reason I chose an electric vehicle. Emergency braking and collision alert systems work really well in traffic.,19,"Topic 19: chose, chose electric, emissions, emissions main, reason, reason chose",1.0
EV2014,EV Car,Tata Nexon EV,5,"For the price, I expected better build quality and more features. Switching to EV feels good knowing I'm reducing my carbon footprint.",7,"Topic 7: ev, good knowing, knowing, feels good, carbon footprint, knowing reducing",1.0
EV2015,EV Scooter,Bajaj Chetak,3,"Noise levels are impressively low, riding experience is very smooth and quiet.",3,"Topic 3: low, stability control, control wet, impressive, impressive inspires, wet",0.1988479661816577
EV2016,EV Car,Mahindra XUV400,4,The design looks futuristic and attracts a lot of attention on the road. Service center staff are not well trained to handle EV specific issues.,7,"Topic 7: ev, good knowing, knowing, feels good, carbon footprint, knowing reducing",1.0
EV2017,EV Car,BYD Atto 3,4,"Worried about battery degradation and replacement cost after warranty ends. There are very few authorized service centers, had to travel 200 km for repair.",21,"Topic 21: cost warranty, battery degradation, warranty ends, ends, degradation replacement, worried battery",1.0
EV2018,EV Scooter,Hero Vida V1,4,"No proper information on how battery degrades over time, company should be transparent. The real world range is much lower than advertised, I only get 200 km on a full charge.",1,"Topic 1: range, transparent, proper, time company, proper information, battery degrades",0.22774088026827924
EV2019,EV Scooter,Ola S1,4,"Braking system feels sharp and responsive, regenerative braking works well.",24,"Topic 24: braking, braking feels, braking works, responsive, regenerative braking, responsive regenerative",1.0
EV2020,EV Scooter,Ola S1,3,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",6,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes",1.0
EV2021,EV Car,Mahindra XUV400,4,"AC usage kills the range, on hot days I barely get half the claimed distance.",4,"Topic 4: big motivation, big, motivation going, motivation, contributing, going",1.0
EV2022,EV Scooter,Ampere Magnus,3,"Claimed range of 80 km is misleading, actual range is way less in city traffic. Loved the color options and the overall styling of the vehicle.",1,"Topic 1: range, transparent, proper, time company, proper information, battery degrades",1.0
EV2023,EV Car,MG ZS EV,4,"Smart key and app based lock features work flawlessly, very convenient. Fast charging network needs serious expansion on highways.",22,"Topic 22: app based, based, based lock, features work, flawlessly, flawlessly convenient",1.0
EV2024,EV Car,Hyundai Kona,4,"Advanced safety features like ABS and traction control give peace of mind. The companion app keeps crashing, needs urgent software updates.",17,"Topic 17: app keeps, crashing, crashing needs, companion app, companion, urgent software",1.0
EV2025,EV Scooter,Ampere Magnus,5,Battery range degrades faster than expected after just one year of use.,9,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic",1.0
EV2026,EV Scooter,Ampere Magnus,3,EV subsidy scheme in my state got delayed and the discount amount reduced suddenly. Advanced safety features like ABS and traction control give peace of mind.,15,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got",1.0
EV2027,EV Car,Tesla Model 3,4,"LED lighting and digital dashboard give it a premium, modern look. Home charging setup was expensive and took weeks to install.",11,"Topic 11: home, bluetooth, riding frustrating, connectivity, bluetooth connectivity, drops frequently",0.04834841996561435
EV2028,EV Scooter,Bajaj Chetak,4,Top speed is decent for city use but not enough for highway cruising.,15,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got",0.0009555455294804138
EV2029,EV Scooter,Hero Vida V1,4,The motor is powerful and pickup is much better than petrol variants. Contributing to a cleaner city is a big motivation behind going electric.,4,"Topic 4: big motivation, big, motivation going, motivation, contributing, going",0.20150147675716912
EV2030,EV Scooter,Ola S1,3,"For daily commute the range is fine but long trips are stressful because of low range. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. No proper information on how battery degrades over time, company should be transparent.",1,"Topic 1: range, transparent, proper, time company, proper information, battery degrades",1.0
EV2031,EV Scooter,Bajaj Chetak,3,"Touchscreen infotainment system lags and is not very intuitive to use. Highway charging stops are rare, long distance travel is a nightmare.",18,"Topic 18: infotainment, infotainment lags, touchscreen, touchscreen infotainment, lags intuitive, lags",1.0
EV2032,EV Scooter,Bajaj Chetak,5,Touchscreen infotainment system lags and is not very intuitive to use.,18,"Topic 18: infotainment, infotainment lags, touchscreen, touchscreen infotainment, lags intuitive, lags",1.0
EV2033,EV Car,Mahindra XUV400,5,"There are very few authorized service centers, had to travel 100 km for repair. Braking system feels sharp and responsive, regenerative braking works well.",10,"Topic 10: battery replacement, cost half, half price, concerning, price vehicle, vehicle concerning",0.0036677819703138334
EV2034,EV Car,MG ZS EV,3,"Spare parts availability is a major issue, waited a month for a replacement part.",0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic",0.19283498316828693
EV2035,EV Car,Tata Nexon EV,3,Customer support over phone is helpful and resolves issues quickly.,0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic",1.0
EV2036,EV Scooter,Ather 450X,4,"Public chargers are often broken or occupied, need more charging stations urgently. Battery health dropped to 85% within 18 months of daily use.",0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic",0.008487103831961105
EV2037,EV Scooter,Ampere Magnus,4,The upfront price is high but government subsidy makes it affordable.,2,"Topic 2: makes, high, size makes, park, easy, maneuver",0.0016681453155553798
EV2038,EV Scooter,Hero Vida V1,3,"For daily commute the range is fine but long trips are stressful because of low range. Noise levels are impressively low, riding experience is very smooth and quiet.",1,"Topic 1: range, transparent, proper, time company, proper information, battery degrades",1.0
EV2039,EV Scooter,Ola S1,5,Advanced safety features like ABS and traction control give peace of mind.,10,"Topic 10: battery replacement, cost half, half price, concerning, price vehicle, vehicle concerning",0.0014967868450685578
EV2040,EV Car,Tata Nexon EV,5,Touchscreen infotainment system lags and is not very intuitive to use.,18,"Topic 18: infotainment, infotainment lags, touchscreen, touchscreen infotainment, lags intuitive, lags",1.0
EV2041,EV Car,Mahindra XUV400,3,Zero tailpipe emissions is the main reason I chose an electric vehicle. For daily commute the range is fine but long trips are stressful because of low range.,19,"Topic 19: chose, chose electric, emissions, emissions main, reason, reason chose",1.0
EV2042,EV Car,MG ZS EV,5,Service center staff are not well trained to handle EV specific issues.,7,"Topic 7: ev, good knowing, knowing, feels good, carbon footprint, knowing reducing",1.0
EV2043,EV Car,Tata Nexon EV,4,Concerned about environmental impact of battery disposal and recycling.,12,"Topic 12: battery disposal, environmental, disposal, disposal recycling, concerned, concerned environmental",1.0
EV2044,EV Scooter,Ather 450X,4,Acceleration is smooth and instant torque makes overtaking effortless.,23,"Topic 23: 30 range, badly, badly winter, cold weather, drops badly, cold",1.0
EV2045,EV Scooter,Ampere Magnus,4,"Public chargers are often broken or occupied, need more charging stations urgently. The companion app keeps crashing, needs urgent software updates. Switching to EV feels good knowing I'm reducing my carbon footprint.",7,"Topic 7: ev, good knowing, knowing, feels good, carbon footprint, knowing reducing",1.0
EV2046,EV Scooter,TVS iQube,3,"The companion app keeps crashing, needs urgent software updates.",17,"Topic 17: app keeps, crashing, crashing needs, companion app, companion, urgent software",1.0
EV2047,EV Scooter,Ampere Magnus,4,"The real world range is much lower than advertised, I only get 200 km on a full charge.",1,"Topic 1: range, transparent, proper, time company, proper information, battery degrades",1.0
EV2048,EV Scooter,Bajaj Chetak,3,"For the price, I expected better build quality and more features. For daily commute the range is fine but long trips are stressful because of low range.",1,"Topic 1: range, transparent, proper, time company, proper information, battery degrades",1.0
EV2049,EV Scooter,Bajaj Chetak,4,"Navigation system integrated with range prediction is genuinely useful. Read reports about battery fires, safety is my biggest concern before buying. Handling and stability at high speed feels very confident and safe.",2,"Topic 2: makes, high, size makes, park, easy, maneuver",0.029188804867874684
EV2050,EV Car,Tata Nexon EV,4,Zero tailpipe emissions is the main reason I chose an electric vehicle.,19,"Topic 19: chose, chose electric, emissions, emissions main, reason, reason chose",1.0
EV2051,EV Scooter,TVS iQube,4,Battery health dropped to 85% within 18 months of daily use. The upfront price is high but government subsidy makes it affordable.,13,"Topic 13: 18, 18 months, 85, 85 18, health dropped, months daily",1.0
EV2052,EV Car,MG ZS EV,3,"The vehicle has good crash test ratings which reassured my purchase decision. Suspension is too stiff, ride quality is uncomfortable on bad roads.",8,"Topic 8: vehicle good, test ratings, test, purchase decision, ratings, ratings reassured",0.7220637723797091
EV2053,EV Car,Mahindra XUV400,3,"After sales support has been excellent, quick response and doorstep service.",21,"Topic 21: cost warranty, battery degradation, warranty ends, ends, degradation replacement, worried battery",1.0
EV2054,EV Car,BYD Atto 3,4,"Heard about a thermal runaway incident, this has shaken my trust in EV safety.",7,"Topic 7: ev, good knowing, knowing, feels good, carbon footprint, knowing reducing",0.001745544557990978
EV2055,EV Car,Mahindra XUV400,3,"Running cost is much lower than petrol, saving a lot on fuel every month.",9,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic",0.009736517797091768
EV2056,EV Scooter,Ather 450X,4,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. Braking system feels sharp and responsive, regenerative braking works well.",6,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes",1.0
EV2057,EV Scooter,TVS iQube,5,Battery range degrades faster than expected after just one year of use.,9,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic",1.0
EV2058,EV Car,Tata Nexon EV,3,Zero tailpipe emissions is the main reason I chose an electric vehicle.,19,"Topic 19: chose, chose electric, emissions, emissions main, reason, reason chose",1.0
EV2059,EV Car,Mahindra XUV400,3,"Loved the color options and the overall styling of the vehicle. Worried about battery degradation and replacement cost after warranty ends. Range drops badly in winter, I lost almost 30% range in cold weather.",23,"Topic 23: 30 range, badly, badly winter, cold weather, drops badly, cold",0.033443819683619105
EV2060,EV Scooter,Ola S1,4,"Software glitches caused the dashboard to freeze twice in a month. Resale value of electric vehicles is still uncertain, worried about depreciation.",20,"Topic 20: dashboard, caused, freeze twice, glitches, freeze, glitches caused",1.0
EV2061,EV Car,Tata Nexon EV,3,Battery health dropped to 85% within 18 months of daily use.,13,"Topic 13: 18, 18 months, 85, 85 18, health dropped, months daily",0.75971740819116
EV2062,EV Scooter,Hero Vida V1,4,Battery health dropped to 85% within 18 months of daily use.,13,"Topic 13: 18, 18 months, 85, 85 18, health dropped, months daily",0.8541362021807881
EV2063,EV Car,MG ZS EV,5,"Battery replacement cost is almost half the price of the vehicle, very concerning.",10,"Topic 10: battery replacement, cost half, half price, concerning, price vehicle, vehicle concerning",1.0
EV2064,EV Car,Hyundai Kona,4,"Total cost of ownership is great once you factor in low maintenance and fuel savings. Noise levels are impressively low, riding experience is very smooth and quiet. Stability control on wet roads is impressive and inspires confidence.",3,"Topic 3: low, stability control, control wet, impressive, impressive inspires, wet",1.0
EV2065,EV Car,Tata Nexon EV,4,Insurance premium for EV is surprisingly high compared to petrol vehicles. Stability control on wet roads is impressive and inspires confidence.,16,"Topic 16: tier, surprisingly, surprisingly high, compared petrol, insurance premium, insurance",1.0
EV2066,EV Scooter,TVS iQube,3,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. EV subsidy scheme in my state got delayed and the discount amount reduced suddenly.",6,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes",1.0
EV2067,EV Car,Hyundai Kona,3,Battery performance is stable even after two years of heavy usage.,9,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic",0.08697142711813816
EV2068,EV Scooter,Ather 450X,3,Battery performance is stable even after two years of heavy usage.,9,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic",0.08806610374516936
EV2069,EV Scooter,Hero Vida V1,4,Software glitches caused the dashboard to freeze twice in a month. The battery warranty of 20 years gives me confidence in long term reliability. Build quality feels premium and the ride is extremely comfortable.,20,"Topic 20: dashboard, caused, freeze twice, glitches, freeze, glitches caused",1.0
EV2070,EV Scooter,Bajaj Chetak,4,"Zero tailpipe emissions is the main reason I chose an electric vehicle. Claimed range of 15 km is misleading, actual range is way less in city traffic. Price after subsidy is still higher than a comparable petrol scooter.",19,"Topic 19: chose, chose electric, emissions, emissions main, reason, reason chose",1.0
EV2071,EV Scooter,Ather 450X,5,Concerned about environmental impact of battery disposal and recycling. The battery warranty of 20 years gives me confidence in long term reliability.,12,"Topic 12: battery disposal, environmental, disposal, disposal recycling, concerned, concerned environmental",0.4536391964591773
EV2072,EV Car,MG ZS EV,4,The vehicle has good crash test ratings which reassured my purchase decision.,8,"Topic 8: vehicle good, test ratings, test, purchase decision, ratings, ratings reassured",1.0
EV2073,EV Car,BYD Atto 3,4,Contributing to a cleaner city is a big motivation behind going electric. Build quality feels premium and the ride is extremely comfortable.,4,"Topic 4: big motivation, big, motivation going, motivation, contributing, going",0.20447243091148298
EV2074,EV Scooter,Bajaj Chetak,4,"Braking system feels sharp and responsive, regenerative braking works well.",24,"Topic 24: braking, braking feels, braking works, responsive, regenerative braking, responsive regenerative",1.0
EV2075,EV Scooter,Ola S1,3,"Service center staff are not well trained to handle EV specific issues. Charging takes too long, almost 6 hours for a full charge at home. Handling and stability at high speed feels very confident and safe.",7,"Topic 7: ev, good knowing, knowing, feels good, carbon footprint, knowing reducing",1.0
EV2076,EV Scooter,Ather 450X,4,Acceleration is smooth and instant torque makes overtaking effortless.,23,"Topic 23: 30 range, badly, badly winter, cold weather, drops badly, cold",1.0
EV2077,EV Car,Hyundai Kona,5,"Waiting time for service appointment is too long, more service centers needed.",14,"Topic 14: service, bit plain, design bit, compared rivals, bit, materials feel",1.0
EV2078,EV Scooter,Ather 450X,5,"Range anxiety is real, I plan every trip around charging stops now.",15,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got",0.0006139869947504215
EV2079,EV Scooter,TVS iQube,3,Software glitches caused the dashboard to freeze twice in a month.,20,"Topic 20: dashboard, caused, freeze twice, glitches, freeze, glitches caused",1.0
EV2080,EV Car,Mahindra XUV400,5,"Over the air software updates are a great feature, keeps improving over time.",5,"Topic 5: air software, improving, great feature, keeps improving, updates great, improving time",1.0
EV2081,EV Scooter,Hero Vida V1,4,"Noise levels are impressively low, riding experience is very smooth and quiet. Insurance premium for EV is surprisingly high compared to petrol vehicles.",3,"Topic 3: low, stability control, control wet, impressive, impressive inspires, wet",0.1972526876579453
EV2082,EV Car,Mahindra XUV400,5,"Braking system feels sharp and responsive, regenerative braking works well. No proper information on how battery degrades over time, company should be transparent. Advanced safety features like ABS and traction control give peace of mind.",24,"Topic 24: braking, braking feels, braking works, responsive, regenerative braking, responsive regenerative",1.0
EV2083,EV Scooter,Hero Vida V1,4,Build materials feel sturdy but the design is a bit too plain compared to rivals. Contributing to a cleaner city is a big motivation behind going electric.,4,"Topic 4: big motivation, big, motivation going, motivation, contributing, going",0.20100813355168443
EV2084,EV Scooter,TVS iQube,5,"The battery warranty of 30 years gives me confidence in long term reliability. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",4,"Topic 4: big motivation, big, motivation going, motivation, contributing, going",1.0
EV2085,EV Scooter,Bajaj Chetak,4,"Read reports about battery fires, safety is my biggest concern before buying. Storage space under the seat is very limited, not practical for daily use.",12,"Topic 12: battery disposal, environmental, disposal, disposal recycling, concerned, concerned environmental",0.022319277675166223
EV2086,EV Car,Hyundai Kona,4,Worried about battery degradation and replacement cost after warranty ends.,21,"Topic 21: cost warranty, battery degradation, warranty ends, ends, degradation replacement, worried battery",1.0
EV2087,EV Car,Tata Nexon EV,4,"Running cost is much lower than petrol, saving a lot on fuel every month.",9,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic",0.009746414833443809
EV2088,EV Scooter,TVS iQube,5,Emergency braking and collision alert systems work really well in traffic. Finding a working charging station in my city is still very difficult.,0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic",0.015463595975199427
EV2089,EV Scooter,Ampere Magnus,4,"Interior quality feels cheap for the price point, needs improvement. Switching to EV feels good knowing I'm reducing my carbon footprint.",7,"Topic 7: ev, good knowing, knowing, feels good, carbon footprint, knowing reducing",1.0
EV2090,EV Car,BYD Atto 3,3,"Interior quality feels cheap for the price point, needs improvement. Price after subsidy is still higher than a comparable petrol scooter.",6,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes",0.0057629856072732724
EV2091,EV Scooter,Bajaj Chetak,4,Zero tailpipe emissions is the main reason I chose an electric vehicle.,19,"Topic 19: chose, chose electric, emissions, emissions main, reason, reason chose",1.0
EV2092,EV Scooter,TVS iQube,3,"Smart key and app based lock features work flawlessly, very convenient. Highway charging stops are rare, long distance travel is a nightmare.",22,"Topic 22: app based, based, based lock, features work, flawlessly, flawlessly convenient",1.0
EV2093,EV Car,BYD Atto 3,3,"Software glitches caused the dashboard to freeze twice in a month. Switching to EV feels good knowing I'm reducing my carbon footprint. Range anxiety is real, I plan every trip around charging stops now.",20,"Topic 20: dashboard, caused, freeze twice, glitches, freeze, glitches caused",0.7735811601510045
EV2094,EV Scooter,TVS iQube,4,"Interior quality feels cheap for the price point, needs improvement.",18,"Topic 18: infotainment, infotainment lags, touchscreen, touchscreen infotainment, lags intuitive, lags",1.0
EV2095,EV Car,BYD Atto 3,5,"No proper information on how battery degrades over time, company should be transparent.",1,"Topic 1: range, transparent, proper, time company, proper information, battery degrades",0.20490266032195065
EV2096,EV Car,Mahindra XUV400,5,"After sales support has been excellent, quick response and doorstep service. Stability control on wet roads is impressive and inspires confidence.",3,"Topic 3: low, stability control, control wet, impressive, impressive inspires, wet",1.0
EV2097,EV Car,Tesla Model 3,5,Advanced safety features like ABS and traction control give peace of mind.,10,"Topic 10: battery replacement, cost half, half price, concerning, price vehicle, vehicle concerning",0.0014968829584478685
EV2098,EV Scooter,Ola S1,4,"Interior quality feels cheap for the price point, needs improvement. Touchscreen infotainment system lags and is not very intuitive to use.",18,"Topic 18: infotainment, infotainment lags, touchscreen, touchscreen infotainment, lags intuitive, lags",1.0
EV2099,EV Car,BYD Atto 3,4,"Highway charging stops are rare, long distance travel is a nightmare. Touchscreen infotainment system lags and is not very intuitive to use.",15,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got",1.0
EV2100,EV Scooter,Ather 450X,4,"Waiting time for service appointment is too long, more service centers needed. Home charging setup was expensive and took weeks to install.",11,"Topic 11: home, bluetooth, riding frustrating, connectivity, bluetooth connectivity, drops frequently",1.0
EV2101,EV Scooter,Hero Vida V1,4,"Public chargers are often broken or occupied, need more charging stations urgently.",0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic",0.008536968496752726
EV2102,EV Car,Tesla Model 3,3,"Had a great experience with the service team, they explained everything clearly.",8,"Topic 8: vehicle good, test ratings, test, purchase decision, ratings, ratings reassured",1.0
EV2103,EV Car,MG ZS EV,3,The battery warranty of 100 years gives me confidence in long term reliability.,4,"Topic 4: big motivation, big, motivation going, motivation, contributing, going",1.0
EV2104,EV Scooter,Ather 450X,4,"Battery replacement cost is almost half the price of the vehicle, very concerning.",10,"Topic 10: battery replacement, cost half, half price, concerning, price vehicle, vehicle concerning",1.0
EV2105,EV Scooter,Ather 450X,3,"Running cost is much lower than petrol, saving a lot on fuel every month. Bluetooth connectivity drops frequently while riding, very frustrating. Range anxiety is real, I plan every trip around charging stops now.",11,"Topic 11: home, bluetooth, riding frustrating, connectivity, bluetooth connectivity, drops frequently",1.0
EV2106,EV Scooter,Ola S1,4,Price after subsidy is still higher than a comparable petrol scooter.,6,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes",0.005799657341071892
EV2107,EV Scooter,Ather 450X,5,The design looks futuristic and attracts a lot of attention on the road.,9,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic",1.0
EV2108,EV Car,Hyundai Kona,5,Home charging setup was expensive and took weeks to install.,11,"Topic 11: home, bluetooth, riding frustrating, connectivity, bluetooth connectivity, drops frequently",1.0
