review_id,product_type,brand,rating,feedback_text,lda_topic,lda_topic_label,lda_topic_confidence
EV1911,EV Scooter,Ola S1,4,"The design looks futuristic and attracts a lot of attention on the road. Battery performance is stable even after two years of heavy usage. Running cost is much lower than petrol, saving a lot on fuel every month.",4,"Topic 4: software, month, year, battery, keep",0.4025353389390799
EV1912,EV Scooter,Bajaj Chetak,4,Top speed is decent for city use but not enough for highway cruising.,3,"Topic 3: safety, use, highway, part, feature",0.9437487998405685
EV1913,EV Scooter,Hero Vida V1,4,Battery health dropped to 85% within 18 months of daily use. Fast charging network needs serious expansion on highways.,3,"Topic 3: safety, use, highway, part, feature",0.541776064995043
EV1914,EV Scooter,Bajaj Chetak,4,Touchscreen infotainment system lags and is not very intuitive to use. Stability control on wet roads is impressive and inspires confidence.,0,"Topic 0: cost, battery, replacement cost, replacement, city",0.5239995150917246
EV1915,EV Car,Hyundai Kona,3,"After sales support has been excellent, quick response and doorstep service. Battery replacement cost is almost half the price of the vehicle, very concerning.",2,"Topic 2: feel, quality, range, support, quality feel",0.509610561231856
EV1916,EV Scooter,TVS iQube,4,"Claimed range of 200 km is misleading, actual range is way less in city traffic.",2,"Topic 2: feel, quality, range, support, quality feel",0.9499974069039536
EV1917,EV Scooter,TVS iQube,4,"Bluetooth connectivity drops frequently while riding, very frustrating.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.9249997227808245
EV1918,EV Car,Mahindra XUV400,4,"Total cost of ownership is great once you factor in low maintenance and fuel savings. Spare parts availability is a major issue, waited a month for a replacement part. Concerned about environmental impact of battery disposal and recycling.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.3939758498457612
EV1919,EV Scooter,Ola S1,4,"Smart key and app based lock features work flawlessly, very convenient. Loved the color options and the overall styling of the vehicle.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.6002042374634664
EV1920,EV Scooter,Ola S1,3,"Highway charging stops are rare, long distance travel is a nightmare. Top speed is decent for city use but not enough for highway cruising.",3,"Topic 3: safety, use, highway, part, feature",0.5081865497013404
EV1921,EV Scooter,Hero Vida V1,4,"Smart key and app based lock features work flawlessly, very convenient.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9499989773125966
EV1922,EV Car,Tata Nexon EV,5,Handling and stability at high speed feels very confident and safe. Home charging setup was expensive and took weeks to install.,1,"Topic 1: range, system, genuinely, useful, genuinely useful",0.4851851679908129
EV1923,EV Car,BYD Atto 3,4,"Build quality feels premium and the ride is extremely comfortable. Smart key and app based lock features work flawlessly, very convenient.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.5420634135700841
EV1924,EV Car,Hyundai Kona,4,"There are very few authorized service centers, had to travel 100 km for repair.",5,"Topic 5: battery, center, service center, service, safety",0.9099990182384726
EV1925,EV Scooter,TVS iQube,4,Switching to EV feels good knowing I'm reducing my carbon footprint. The upfront price is high but government subsidy makes it affordable.,9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.5072553414523513
EV1926,EV Car,Tata Nexon EV,5,"Battery replacement cost is almost half the price of the vehicle, very concerning. For daily commute the range is fine but long trips are stressful because of low range.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.9709665417178795
EV1927,EV Scooter,Ather 450X,4,Switching to EV feels good knowing I'm reducing my carbon footprint.,2,"Topic 2: feel, quality, range, support, quality feel",0.9249995059626489
EV1928,EV Car,Tesla Model 3,4,Fast charging network needs serious expansion on highways.,3,"Topic 3: safety, use, highway, part, feature",0.935712803955503
EV1929,EV Car,MG ZS EV,5,"Interior quality feels cheap for the price point, needs improvement.",2,"Topic 2: feel, quality, range, support, quality feel",0.9437490829139897
EV1930,EV Scooter,Ather 450X,4,"Interior quality feels cheap for the price point, needs improvement.",2,"Topic 2: feel, quality, range, support, quality feel",0.9437490829139897
EV1931,EV Scooter,Ather 450X,5,"For the price, I expected better build quality and more features.",2,"Topic 2: feel, quality, range, support, quality feel",0.9249974594621185
EV1932,EV Car,Hyundai Kona,4,"Smart key and app based lock features work flawlessly, very convenient. The battery warranty of 5 years gives me confidence in long term reliability.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.5406830783442111
EV1933,EV Scooter,Hero Vida V1,4,Concerned about environmental impact of battery disposal and recycling.,9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9249986153687703
EV1934,EV Car,Tata Nexon EV,5,"For the price, I expected better build quality and more features.",2,"Topic 2: feel, quality, range, support, quality feel",0.9249974594621185
EV1935,EV Scooter,Ampere Magnus,5,"The vehicle has good crash test ratings which reassured my purchase decision. Storage space under the seat is very limited, not practical for daily use.",3,"Topic 3: safety, use, highway, part, feature",0.5239997530487001
EV1936,EV Scooter,Ather 450X,4,"There are very few authorized service centers, had to travel 20 km for repair.",5,"Topic 5: battery, center, service center, service, safety",0.9099990182384726
EV1937,EV Scooter,TVS iQube,5,"Suspension is too stiff, ride quality is uncomfortable on bad roads. The vehicle has good crash test ratings which reassured my purchase decision. The design looks futuristic and attracts a lot of attention on the road.",2,"Topic 2: feel, quality, range, support, quality feel",0.40218368216804423
EV1938,EV Scooter,Ola S1,4,"Braking system feels sharp and responsive, regenerative braking works well. Loved the color options and the overall styling of the vehicle.",7,"Topic 7: braking, work, system, work well, well",0.6279740167752946
EV1939,EV Scooter,Ampere Magnus,4,Build quality feels premium and the ride is extremely comfortable.,2,"Topic 2: feel, quality, range, support, quality feel",0.9357133889511634
EV1940,EV Car,BYD Atto 3,4,Battery health dropped to 85% within 18 months of daily use. I'm always worried about running out of charge before reaching my destination.,6,"Topic 6: charging, battery, almost, tier, use",0.5194447864987974
EV1941,EV Car,Mahindra XUV400,4,"Storage space under the seat is very limited, not practical for daily use. Finding a working charging station in my city is still very difficult.",3,"Topic 3: safety, use, highway, part, feature",0.5484951442931121
EV1942,EV Scooter,TVS iQube,5,Home charging setup was expensive and took weeks to install.,5,"Topic 5: battery, center, service center, service, safety",0.935713411107298
EV1943,EV Car,Hyundai Kona,5,Battery health dropped to 85% within 18 months of daily use.,6,"Topic 6: charging, battery, almost, tier, use",0.9357124919676222
EV1944,EV Scooter,Ampere Magnus,4,"Heard about a thermal runaway incident, this has shaken my trust in EV safety.",3,"Topic 3: safety, use, highway, part, feature",0.9357141803880524
EV1945,EV Car,Mahindra XUV400,3,"Charging takes too long, almost 6 hours for a full charge at home. Handling and stability at high speed feels very confident and safe. For daily commute the range is fine but long trips are stressful because of low range.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.3505481397216525
EV1946,EV Scooter,Ampere Magnus,5,Battery range degrades faster than expected after just one year of use. Charging infrastructure in tier 2 and tier 3 cities is almost non-existent.,6,"Topic 6: charging, battery, almost, tier, use",0.5893786088181029
EV1947,EV Scooter,Hero Vida V1,5,"Build quality feels premium and the ride is extremely comfortable. AC usage kills the range, on hot days I barely get half the claimed distance.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.5423478749872032
EV1948,EV Car,MG ZS EV,4,"Range drops badly in winter, I lost almost 30% range in cold weather.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.949999084075917
EV1949,EV Scooter,Ola S1,4,"Running cost is much lower than petrol, saving a lot on fuel every month. The design looks futuristic and attracts a lot of attention on the road.",4,"Topic 4: software, month, year, battery, keep",0.5404068525699129
EV1950,EV Car,MG ZS EV,3,Worried about battery degradation and replacement cost after warranty ends.,0,"Topic 0: cost, battery, replacement cost, replacement, city",0.9357128727904404
EV1951,EV Scooter,Bajaj Chetak,2,Top speed is decent for city use but not enough for highway cruising. Fast charging network needs serious expansion on highways.,3,"Topic 3: safety, use, highway, part, feature",0.9689648169298277
EV1952,EV Scooter,Bajaj Chetak,4,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.9549998187898763
EV1953,EV Scooter,Ola S1,4,Build materials feel sturdy but the design is a bit too plain compared to rivals.,6,"Topic 6: charging, battery, almost, tier, use",0.9499987329729866
EV1954,EV Scooter,Ola S1,4,Software glitches caused the dashboard to freeze twice in a month.,4,"Topic 4: software, month, year, battery, keep",0.9357139367294343
EV1955,EV Car,Tesla Model 3,4,The vehicle has good crash test ratings which reassured my purchase decision. Charging infrastructure in tier 2 and tier 3 cities is almost non-existent.,6,"Topic 6: charging, battery, almost, tier, use",0.5592582840707941
EV1956,EV Scooter,Ola S1,4,"No proper information on how battery degrades over time, company should be transparent.",5,"Topic 5: battery, center, service center, service, safety",0.9357136577255175
EV1957,EV Scooter,Ather 450X,4,"Advanced safety features like ABS and traction control give peace of mind. Public chargers are often broken or occupied, need more charging stations urgently.",3,"Topic 3: safety, use, highway, part, feature",0.49829861922192903
EV1958,EV Scooter,Bajaj Chetak,5,"Braking system feels sharp and responsive, regenerative braking works well.",7,"Topic 7: braking, work, system, work well, well",0.9499996877228652
EV1959,EV Car,BYD Atto 3,4,Battery health dropped to 85% within 18 months of daily use.,6,"Topic 6: charging, battery, almost, tier, use",0.9357124919676222
EV1960,EV Scooter,Ola S1,4,Build quality feels premium and the ride is extremely comfortable. Navigation system integrated with range prediction is genuinely useful.,1,"Topic 1: range, system, genuinely, useful, genuinely useful",0.48900617112467515
EV1961,EV Scooter,TVS iQube,4,"Charging takes too long, almost 6 hours for a full charge at home.",6,"Topic 6: charging, battery, almost, tier, use",0.9437476402111513
EV1962,EV Car,Mahindra XUV400,3,Finding a working charging station in my city is still very difficult.,0,"Topic 0: cost, battery, replacement cost, replacement, city",0.9249982638755785
EV1963,EV Car,Tesla Model 3,4,Concerned about environmental impact of battery disposal and recycling. Navigation system integrated with range prediction is genuinely useful.,1,"Topic 1: range, system, genuinely, useful, genuinely useful",0.524000119595517
EV1964,EV Scooter,Hero Vida V1,5,Battery health dropped to 85% within 18 months of daily use.,6,"Topic 6: charging, battery, almost, tier, use",0.9357124919676222
EV1965,EV Car,MG ZS EV,4,"Claimed range of 15 km is misleading, actual range is way less in city traffic.",2,"Topic 2: feel, quality, range, support, quality feel",0.9499974069039536
EV1966,EV Car,Tesla Model 3,3,"Home charging setup was expensive and took weeks to install. Spare parts availability is a major issue, waited a month for a replacement part. Bluetooth connectivity drops frequently while riding, very frustrating.",3,"Topic 3: safety, use, highway, part, feature",0.40403778645627675
EV1967,EV Car,Tata Nexon EV,4,"The companion app keeps crashing, needs urgent software updates. Contributing to a cleaner city is a big motivation behind going electric.",4,"Topic 4: software, month, year, battery, keep",0.5079632770073117
EV1968,EV Car,MG ZS EV,4,"The real world range is much lower than advertised, I only get 100 km on a full charge. Noise levels are impressively low, riding experience is very smooth and quiet.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.5206890246598365
EV1969,EV Scooter,Bajaj Chetak,4,"Storage space under the seat is very limited, not practical for daily use.",3,"Topic 3: safety, use, highway, part, feature",0.9357135200179632
EV1970,EV Scooter,Ather 450X,3,Compact size makes it easy to park and maneuver in city traffic. Handling and stability at high speed feels very confident and safe.,1,"Topic 1: range, system, genuinely, useful, genuinely useful",0.9689651509110115
EV1971,EV Scooter,Hero Vida V1,4,"Bluetooth connectivity drops frequently while riding, very frustrating. Noise levels are impressively low, riding experience is very smooth and quiet.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.5688571124193993
EV1972,EV Car,MG ZS EV,4,The motor is powerful and pickup is much better than petrol variants. Navigation system integrated with range prediction is genuinely useful.,1,"Topic 1: range, system, genuinely, useful, genuinely useful",0.5240009481453912
EV1973,EV Car,BYD Atto 3,5,"No proper information on how battery degrades over time, company should be transparent. Waiting time for service appointment is too long, more service centers needed.",5,"Topic 5: battery, center, service center, service, safety",0.5569402390929111
EV1974,EV Scooter,Bajaj Chetak,4,"Concerned about environmental impact of battery disposal and recycling. Running cost is much lower than petrol, saving a lot on fuel every month.",4,"Topic 4: software, month, year, battery, keep",0.5988202062210505
EV1975,EV Scooter,Ather 450X,5,Contributing to a cleaner city is a big motivation behind going electric.,0,"Topic 0: cost, battery, replacement cost, replacement, city",0.9357138471250149
EV1976,EV Car,Mahindra XUV400,5,The upfront price is high but government subsidy makes it affordable.,9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9357130000184158
EV1977,EV Car,Hyundai Kona,4,Worried about battery degradation and replacement cost after warranty ends. Advanced safety features like ABS and traction control give peace of mind.,3,"Topic 3: safety, use, highway, part, feature",0.5439872462255984
EV1978,EV Scooter,Bajaj Chetak,5,Fast charging network needs serious expansion on highways. Emergency braking and collision alert systems work really well in traffic.,7,"Topic 7: braking, work, system, work well, well",0.52069052547915
EV1979,EV Scooter,TVS iQube,4,Battery performance is stable even after two years of heavy usage. Stability control on wet roads is impressive and inspires confidence.,0,"Topic 0: cost, battery, replacement cost, replacement, city",0.5037895172404097
EV1980,EV Car,Tesla Model 3,4,"Public chargers are often broken or occupied, need more charging stations urgently. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.5275644774051493
EV1981,EV Car,BYD Atto 3,4,"Resale value of electric vehicles is still uncertain, worried about depreciation.",7,"Topic 7: braking, work, system, work well, well",0.9099994285588298
EV1982,EV Car,Tesla Model 3,4,Software glitches caused the dashboard to freeze twice in a month.,4,"Topic 4: software, month, year, battery, keep",0.9357139367294343
EV1983,EV Car,MG ZS EV,2,Charging infrastructure in tier 2 and tier 3 cities is almost non-existent. Insurance premium for EV is surprisingly high compared to petrol vehicles.,6,"Topic 6: charging, battery, almost, tier, use",0.5614836214669215
EV1984,EV Car,MG ZS EV,4,"The vehicle has good crash test ratings which reassured my purchase decision. The battery warranty of 5 years gives me confidence in long term reliability. Highway charging stops are rare, long distance travel is a nightmare.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.3512284588715241
EV1985,EV Scooter,Hero Vida V1,5,"LED lighting and digital dashboard give it a premium, modern look.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.9437487547496393
EV1986,EV Car,MG ZS EV,4,"Smart key and app based lock features work flawlessly, very convenient. Stability control on wet roads is impressive and inspires confidence.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.5516125361985659
EV1987,EV Scooter,Ola S1,4,Advanced safety features like ABS and traction control give peace of mind.,3,"Topic 3: safety, use, highway, part, feature",0.9499995847169762
EV1988,EV Car,Hyundai Kona,4,The design looks futuristic and attracts a lot of attention on the road.,2,"Topic 2: feel, quality, range, support, quality feel",0.9357136155060412
EV1989,EV Scooter,Ola S1,3,The vehicle has good crash test ratings which reassured my purchase decision.,9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9249999999727188
EV1990,EV Scooter,Bajaj Chetak,3,"I'm always worried about running out of charge before reaching my destination. Waiting time for service appointment is too long, more service centers needed.",5,"Topic 5: battery, center, service center, service, safety",0.5431198651618827
EV1991,EV Scooter,Bajaj Chetak,4,"Noise levels are impressively low, riding experience is very smooth and quiet.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9437495979697851
EV1992,EV Car,Hyundai Kona,5,Build materials feel sturdy but the design is a bit too plain compared to rivals.,6,"Topic 6: charging, battery, almost, tier, use",0.9499987329729866
EV1993,EV Car,BYD Atto 3,4,"The vehicle has good crash test ratings which reassured my purchase decision. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.6161292926143666
EV1994,EV Scooter,Hero Vida V1,4,"Heard about a thermal runaway incident, this has shaken my trust in EV safety.",3,"Topic 3: safety, use, highway, part, feature",0.9357141803880524
EV1995,EV Scooter,Ather 450X,4,Finding a working charging station in my city is still very difficult.,0,"Topic 0: cost, battery, replacement cost, replacement, city",0.9249982638755785
EV1996,EV Scooter,TVS iQube,4,Charging infrastructure in tier 2 and tier 3 cities is almost non-existent.,6,"Topic 6: charging, battery, almost, tier, use",0.9437484930362834
EV1997,EV Scooter,Ampere Magnus,4,Price after subsidy is still higher than a comparable petrol scooter.,9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9249989070612503
EV1998,EV Scooter,TVS iQube,4,Compact size makes it easy to park and maneuver in city traffic.,1,"Topic 1: range, system, genuinely, useful, genuinely useful",0.9437493609883884
EV1999,EV Car,Tata Nexon EV,4,"Handling and stability at high speed feels very confident and safe. Over the air software updates are a great feature, keeps improving over time.",6,"Topic 6: charging, battery, almost, tier, use",0.5322080859609927
EV2000,EV Scooter,Bajaj Chetak,3,"Interior quality feels cheap for the price point, needs improvement. Battery replacement cost is almost half the price of the vehicle, very concerning. The companion app keeps crashing, needs urgent software updates.",4,"Topic 4: software, month, year, battery, keep",0.35855596196294237
EV2001,EV Scooter,Hero Vida V1,4,"LED lighting and digital dashboard give it a premium, modern look.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.9437487547496393
EV2002,EV Scooter,Ampere Magnus,4,Software glitches caused the dashboard to freeze twice in a month.,4,"Topic 4: software, month, year, battery, keep",0.9357139367294343
EV2003,EV Scooter,Ather 450X,4,"Over the air software updates are a great feature, keeps improving over time. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.5376515615836869
EV2004,EV Car,Tesla Model 3,4,"AC usage kills the range, on hot days I barely get half the claimed distance. Worried about battery degradation and replacement cost after warranty ends.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.5225439090467714
EV2005,EV Scooter,Ola S1,4,"Range drops badly in winter, I lost almost 30% range in cold weather. The vehicle has good crash test ratings which reassured my purchase decision. The battery warranty of 250 years gives me confidence in long term reliability.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.3888127233446579
EV2006,EV Scooter,TVS iQube,4,Worried about battery degradation and replacement cost after warranty ends. Loved the color options and the overall styling of the vehicle.,0,"Topic 0: cost, battery, replacement cost, replacement, city",0.5502530010974666
EV2007,EV Scooter,Ather 450X,4,"Love the app that shows nearby charging stations, very convenient feature. Advanced safety features like ABS and traction control give peace of mind.",3,"Topic 3: safety, use, highway, part, feature",0.5374225925309806
EV2008,EV Car,Mahindra XUV400,4,Contributing to a cleaner city is a big motivation behind going electric.,0,"Topic 0: cost, battery, replacement cost, replacement, city",0.9357138471250149
EV2009,EV Scooter,Bajaj Chetak,3,Battery performance is stable even after two years of heavy usage.,6,"Topic 6: charging, battery, almost, tier, use",0.9357131926965875
EV2010,EV Scooter,Bajaj Chetak,4,"Highway charging stops are rare, long distance travel is a nightmare.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.943747950199783
EV2011,EV Scooter,Ather 450X,4,Software glitches caused the dashboard to freeze twice in a month.,4,"Topic 4: software, month, year, battery, keep",0.9357139367294343
EV2012,EV Scooter,Hero Vida V1,5,Concerned about environmental impact of battery disposal and recycling.,9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9249986153687703
EV2013,EV Car,Tesla Model 3,4,Zero tailpipe emissions is the main reason I chose an electric vehicle. Emergency braking and collision alert systems work really well in traffic.,7,"Topic 7: braking, work, system, work well, well",0.5592604077470112
EV2014,EV Car,Tata Nexon EV,5,"For the price, I expected better build quality and more features. Switching to EV feels good knowing I'm reducing my carbon footprint.",2,"Topic 2: feel, quality, range, support, quality feel",0.9608687674655422
EV2015,EV Scooter,Bajaj Chetak,3,"Noise levels are impressively low, riding experience is very smooth and quiet.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9437495979697851
EV2016,EV Car,Mahindra XUV400,4,The design looks futuristic and attracts a lot of attention on the road. Service center staff are not well trained to handle EV specific issues.,5,"Topic 5: battery, center, service center, service, safety",0.4968028002818198
EV2017,EV Car,BYD Atto 3,4,"Worried about battery degradation and replacement cost after warranty ends. There are very few authorized service centers, had to travel 200 km for repair.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.5253504552637172
EV2018,EV Scooter,Hero Vida V1,4,"No proper information on how battery degrades over time, company should be transparent. The real world range is much lower than advertised, I only get 200 km on a full charge.",5,"Topic 5: battery, center, service center, service, safety",0.5038709644090661
EV2019,EV Scooter,Ola S1,4,"Braking system feels sharp and responsive, regenerative braking works well.",7,"Topic 7: braking, work, system, work well, well",0.9499996877228652
EV2020,EV Scooter,Ola S1,3,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.9549998187898763
EV2021,EV Car,Mahindra XUV400,4,"AC usage kills the range, on hot days I barely get half the claimed distance.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.9499992726449596
EV2022,EV Scooter,Ampere Magnus,3,"Claimed range of 80 km is misleading, actual range is way less in city traffic. Loved the color options and the overall styling of the vehicle.",2,"Topic 2: feel, quality, range, support, quality feel",0.6199866682740651
EV2023,EV Car,MG ZS EV,4,"Smart key and app based lock features work flawlessly, very convenient. Fast charging network needs serious expansion on highways.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.5342628769434439
EV2024,EV Car,Hyundai Kona,4,"Advanced safety features like ABS and traction control give peace of mind. The companion app keeps crashing, needs urgent software updates.",3,"Topic 3: safety, use, highway, part, feature",0.5247299405160625
EV2025,EV Scooter,Ampere Magnus,5,Battery range degrades faster than expected after just one year of use.,4,"Topic 4: software, month, year, battery, keep",0.9357083870557028
EV2026,EV Scooter,Ampere Magnus,3,EV subsidy scheme in my state got delayed and the discount amount reduced suddenly. Advanced safety features like ABS and traction control give peace of mind.,4,"Topic 4: software, month, year, battery, keep",0.4992630154626682
EV2027,EV Car,Tesla Model 3,4,"LED lighting and digital dashboard give it a premium, modern look. Home charging setup was expensive and took weeks to install.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.5410412865170162
EV2028,EV Scooter,Bajaj Chetak,4,Top speed is decent for city use but not enough for highway cruising.,3,"Topic 3: safety, use, highway, part, feature",0.9437487998405685
EV2029,EV Scooter,Hero Vida V1,4,The motor is powerful and pickup is much better than petrol variants. Contributing to a cleaner city is a big motivation behind going electric.,0,"Topic 0: cost, battery, replacement cost, replacement, city",0.5102879687173512
EV2030,EV Scooter,Ola S1,3,"For daily commute the range is fine but long trips are stressful because of low range. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. No proper information on how battery degrades over time, company should be transparent.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.4179451454762891
EV2031,EV Scooter,Bajaj Chetak,3,"Touchscreen infotainment system lags and is not very intuitive to use. Highway charging stops are rare, long distance travel is a nightmare.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.9666654902278775
EV2032,EV Scooter,Bajaj Chetak,5,Touchscreen infotainment system lags and is not very intuitive to use.,8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.9249973695171285
EV2033,EV Car,Mahindra XUV400,5,"There are very few authorized service centers, had to travel 100 km for repair. Braking system feels sharp and responsive, regenerative braking works well.",7,"Topic 7: braking, work, system, work well, well",0.628840704897238
EV2034,EV Car,MG ZS EV,3,"Spare parts availability is a major issue, waited a month for a replacement part.",3,"Topic 3: safety, use, highway, part, feature",0.9499992060228337
EV2035,EV Car,Tata Nexon EV,3,Customer support over phone is helpful and resolves issues quickly.,2,"Topic 2: feel, quality, range, support, quality feel",0.9357138175418811
EV2036,EV Scooter,Ather 450X,4,"Public chargers are often broken or occupied, need more charging stations urgently. Battery health dropped to 85% within 18 months of daily use.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.5477948991059921
EV2037,EV Scooter,Ampere Magnus,4,The upfront price is high but government subsidy makes it affordable.,9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9357130000184158
EV2038,EV Scooter,Hero Vida V1,3,"For daily commute the range is fine but long trips are stressful because of low range. Noise levels are impressively low, riding experience is very smooth and quiet.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.4986404775419366
EV2039,EV Scooter,Ola S1,5,Advanced safety features like ABS and traction control give peace of mind.,3,"Topic 3: safety, use, highway, part, feature",0.9499995847169762
EV2040,EV Car,Tata Nexon EV,5,Touchscreen infotainment system lags and is not very intuitive to use.,8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.9249973695171285
EV2041,EV Car,Mahindra XUV400,3,Zero tailpipe emissions is the main reason I chose an electric vehicle. For daily commute the range is fine but long trips are stressful because of low range.,0,"Topic 0: cost, battery, replacement cost, replacement, city",0.548415213407986
EV2042,EV Car,MG ZS EV,5,Service center staff are not well trained to handle EV specific issues.,5,"Topic 5: battery, center, service center, service, safety",0.9437489343674283
EV2043,EV Car,Tata Nexon EV,4,Concerned about environmental impact of battery disposal and recycling.,9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9249986153687703
EV2044,EV Scooter,Ather 450X,4,Acceleration is smooth and instant torque makes overtaking effortless.,4,"Topic 4: software, month, year, battery, keep",0.9357133527421988
EV2045,EV Scooter,Ampere Magnus,4,"Public chargers are often broken or occupied, need more charging stations urgently. The companion app keeps crashing, needs urgent software updates. Switching to EV feels good knowing I'm reducing my carbon footprint.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.37534553946282734
EV2046,EV Scooter,TVS iQube,3,"The companion app keeps crashing, needs urgent software updates.",4,"Topic 4: software, month, year, battery, keep",0.943749216857566
EV2047,EV Scooter,Ampere Magnus,4,"The real world range is much lower than advertised, I only get 200 km on a full charge.",1,"Topic 1: range, system, genuinely, useful, genuinely useful",0.9357130553242756
EV2048,EV Scooter,Bajaj Chetak,3,"For the price, I expected better build quality and more features. For daily commute the range is fine but long trips are stressful because of low range.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.5663108684204684
EV2049,EV Scooter,Bajaj Chetak,4,"Navigation system integrated with range prediction is genuinely useful. Read reports about battery fires, safety is my biggest concern before buying. Handling and stability at high speed feels very confident and safe.",1,"Topic 1: range, system, genuinely, useful, genuinely useful",0.621428926092363
EV2050,EV Car,Tata Nexon EV,4,Zero tailpipe emissions is the main reason I chose an electric vehicle.,6,"Topic 6: charging, battery, almost, tier, use",0.9249999999668123
EV2051,EV Scooter,TVS iQube,4,Battery health dropped to 85% within 18 months of daily use. The upfront price is high but government subsidy makes it affordable.,9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.50096947905452
EV2052,EV Car,MG ZS EV,3,"The vehicle has good crash test ratings which reassured my purchase decision. Suspension is too stiff, ride quality is uncomfortable on bad roads.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.48260938813165644
EV2053,EV Car,Mahindra XUV400,3,"After sales support has been excellent, quick response and doorstep service.",2,"Topic 2: feel, quality, range, support, quality feel",0.9357136343261091
EV2054,EV Car,BYD Atto 3,4,"Heard about a thermal runaway incident, this has shaken my trust in EV safety.",3,"Topic 3: safety, use, highway, part, feature",0.9357141803880524
EV2055,EV Car,Mahindra XUV400,3,"Running cost is much lower than petrol, saving a lot on fuel every month.",4,"Topic 4: software, month, year, battery, keep",0.9499988743504476
EV2056,EV Scooter,Ather 450X,4,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. Braking system feels sharp and responsive, regenerative braking works well.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.5209701247048625
EV2057,EV Scooter,TVS iQube,5,Battery range degrades faster than expected after just one year of use.,4,"Topic 4: software, month, year, battery, keep",0.9357083870557028
EV2058,EV Car,Tata Nexon EV,3,Zero tailpipe emissions is the main reason I chose an electric vehicle.,6,"Topic 6: charging, battery, almost, tier, use",0.9249999999668123
EV2059,EV Car,Mahindra XUV400,3,"Loved the color options and the overall styling of the vehicle. Worried about battery degradation and replacement cost after warranty ends. Range drops badly in winter, I lost almost 30% range in cold weather.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.3942254767497192
