review_id,source,product_type,brand,region,date,rating,feedback_text,_true_themes,clean_text_classical,clean_text_bert,lda_topic,lda_topic_confidence,lda_topic_label,nmf_topic,nmf_topic_confidence,nmf_topic_label,bert_topic,bert_topic_confidence,bert_topic_label
EV1994,Social Media,EV Scooter,Hero Vida V1,North,1/29/2024,4,"Heard about a thermal runaway incident, this has shaken my trust in EV safety.",Safety Features,heard thermal runaway incident shaken trust safety,"Heard about a thermal runaway incident, this has shaken my trust in EV safety.",3,0.93571418,"Topic 3: safety, use, highway, part, feature",3,0.032099155,"Topic 3: ab, ab traction, control give, traction, traction control",7,0.0017467767666943523,"Topic 7: ev, good knowing, knowing, feels good, carbon footprint, knowing reducing"
EV1995,Customer Support,EV Scooter,Ather 450X,West,6/1/2025,4,Finding a working charging station in my city is still very difficult.,Charging Infrastructure,finding working charging station city difficult,Finding a working charging station in my city is still very difficult.,0,0.924998264,"Topic 0: cost, battery, replacement cost, replacement, city",6,0.061226602,"Topic 6: app, keep, update, software update, need",0,1.0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic"
EV1996,Customer Support,EV Scooter,TVS iQube,North,2/18/2024,4,Charging infrastructure in tier 2 and tier 3 cities is almost non-existent.,Charging Infrastructure,charging infrastructure tier tier city almost non existent,Charging infrastructure in tier 2 and tier 3 cities is almost non-existent.,6,0.943748493,"Topic 6: charging, battery, almost, tier, use",0,0.022957622,"Topic 0: cost, replacement cost, replacement, price, battery",16,1.0,"Topic 16: tier, surprisingly, surprisingly high, compared petrol, insurance premium, insurance"
EV1997,Survey,EV Scooter,Ampere Magnus,West,12/13/2024,4,Price after subsidy is still higher than a comparable petrol scooter.,Price & Subsidy,price subsidy higher comparable petrol scooter,Price after subsidy is still higher than a comparable petrol scooter.,9,0.924998907,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0,0.029697944,"Topic 0: cost, replacement cost, replacement, price, battery",6,0.005811509931457264,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes"
EV1998,Customer Support,EV Scooter,TVS iQube,Central,5/23/2024,4,Compact size makes it easy to park and maneuver in city traffic.,Design & Aesthetics,compact size make easy park maneuver city traffic,Compact size makes it easy to park and maneuver in city traffic.,1,0.943749361,"Topic 1: range, system, genuinely, useful, genuinely useful",0,0.030857381,"Topic 0: cost, replacement cost, replacement, price, battery",2,0.0913464639130242,"Topic 2: makes, high, size makes, park, easy, maneuver"
EV1999,Customer Support,EV Car,Tata Nexon EV,Central,7/16/2024,4,"Handling and stability at high speed feels very confident and safe. Over the air software updates are a great feature, keeps improving over time.","Performance & Ride Quality, Software & Connectivity",handling stability high speed feel confident safe air software update great feature keep improving time,"Handling and stability at high speed feels very confident and safe. Over the air software updates are a great feature, keeps improving over time.",6,0.532208086,"Topic 6: charging, battery, almost, tier, use",6,0.16118734,"Topic 6: app, keep, update, software update, need",2,1.0,"Topic 2: makes, high, size makes, park, easy, maneuver"
EV2000,Survey,EV Scooter,Bajaj Chetak,North,3/4/2024,3,"Interior quality feels cheap for the price point, needs improvement. Battery replacement cost is almost half the price of the vehicle, very concerning. The companion app keeps crashing, needs urgent software updates.","Design & Aesthetics, Battery Life & Degradation, Software & Connectivity",interior quality feel cheap price point need improvement battery replacement cost almost half price concerning companion app keep crashing need urgent software update,"Interior quality feels cheap for the price point, needs improvement. Battery replacement cost is almost half the price of the vehicle, very concerning. The companion app keeps crashing, needs urgent software updates.",4,0.358555962,"Topic 4: software, month, year, battery, keep",6,0.248349212,"Topic 6: app, keep, update, software update, need",18,1.0,"Topic 18: infotainment, infotainment lags, touchscreen, touchscreen infotainment, lags intuitive, lags"
EV2001,Marketplace Review,EV Scooter,Hero Vida V1,Central,6/15/2025,4,"LED lighting and digital dashboard give it a premium, modern look.",Design & Aesthetics,led lighting digital dashboard give premium modern look,"LED lighting and digital dashboard give it a premium, modern look.",0,0.943748755,"Topic 0: cost, battery, replacement cost, replacement, city",9,0.145980317,"Topic 9: dashboard, caused dashboard, caused, dashboard freeze, freeze twice",20,0.04829423226845549,"Topic 20: dashboard, caused, freeze twice, glitches, freeze, glitches caused"
EV2002,Marketplace Review,EV Scooter,Ampere Magnus,West,3/26/2025,4,Software glitches caused the dashboard to freeze twice in a month.,Software & Connectivity,software glitch caused dashboard freeze twice month,Software glitches caused the dashboard to freeze twice in a month.,4,0.935713937,"Topic 4: software, month, year, battery, keep",9,0.454167934,"Topic 9: dashboard, caused dashboard, caused, dashboard freeze, freeze twice",20,1.0,"Topic 20: dashboard, caused, freeze twice, glitches, freeze, glitches caused"
EV2003,Social Media,EV Scooter,Ather 450X,Central,5/10/2024,4,"Over the air software updates are a great feature, keeps improving over time. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.","Software & Connectivity, Environmental Impact",air software update great feature keep improving time energy used charge come mostly coal region defeat purpose somewhat,"Over the air software updates are a great feature, keeps improving over time. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",8,0.537651562,"Topic 8: range, drop, defeat purpose, energy, energy used",1,0.312110642,"Topic 1: charge come, defeat purpose, defeat, come mostly, come",5,1.0,"Topic 5: air software, improving, great feature, keeps improving, updates great, improving time"
EV2004,Social Media,EV Car,Tesla Model 3,West,4/29/2025,4,"AC usage kills the range, on hot days I barely get half the claimed distance. Worried about battery degradation and replacement cost after warranty ends.","Range Anxiety, Battery Life & Degradation",usage kill range hot day barely half claimed distance worried battery degradation replacement cost warranty end,"AC usage kills the range, on hot days I barely get half the claimed distance. Worried about battery degradation and replacement cost after warranty ends.",8,0.522543909,"Topic 8: range, drop, defeat purpose, energy, energy used",0,0.078304426,"Topic 0: cost, replacement cost, replacement, price, battery",4,1.0,"Topic 4: big motivation, big, motivation going, motivation, contributing, going"
EV2005,Survey,EV Scooter,Ola S1,East,10/23/2024,4,"Range drops badly in winter, I lost almost 30% range in cold weather. The vehicle has good crash test ratings which reassured my purchase decision. The battery warranty of 250 years gives me confidence in long term reliability.","Range Anxiety, Safety Features, Battery Life & Degradation",range drop badly winter lost almost range cold weather crash test rating reassured purchase decision battery warranty year give confidence long term reliability,"Range drops badly in winter, I lost almost 30% range in cold weather. The vehicle has good crash test ratings which reassured my purchase decision. The battery warranty of 250 years gives me confidence in long term reliability.",8,0.388812723,"Topic 8: range, drop, defeat purpose, energy, energy used",7,0.065060515,"Topic 7: riding, low, smooth, level, impressively",23,1.0,"Topic 23: 30 range, badly, badly winter, cold weather, drops badly, cold"
EV2006,Marketplace Review,EV Scooter,TVS iQube,North,5/26/2024,4,Worried about battery degradation and replacement cost after warranty ends. Loved the color options and the overall styling of the vehicle.,"Battery Life & Degradation, Design & Aesthetics",worried battery degradation replacement cost warranty end loved color option overall styling,Worried about battery degradation and replacement cost after warranty ends. Loved the color options and the overall styling of the vehicle.,0,0.550253001,"Topic 0: cost, battery, replacement cost, replacement, city",0,0.08013336,"Topic 0: cost, replacement cost, replacement, price, battery",21,1.0,"Topic 21: cost warranty, battery degradation, warranty ends, ends, degradation replacement, worried battery"
EV2007,Social Media,EV Scooter,Ather 450X,West,1/3/2024,4,"Love the app that shows nearby charging stations, very convenient feature. Advanced safety features like ABS and traction control give peace of mind.","Charging Infrastructure, Safety Features",love app show nearby charging station convenient feature advanced safety feature ab traction control give peace mind,"Love the app that shows nearby charging stations, very convenient feature. Advanced safety features like ABS and traction control give peace of mind.",3,0.537422593,"Topic 3: safety, use, highway, part, feature",3,0.300283145,"Topic 3: ab, ab traction, control give, traction, traction control",8,0.011121474674280504,"Topic 8: vehicle good, test ratings, test, purchase decision, ratings, ratings reassured"
EV2008,Marketplace Review,EV Car,Mahindra XUV400,Central,11/13/2024,4,Contributing to a cleaner city is a big motivation behind going electric.,Environmental Impact,contributing cleaner city big motivation behind going,Contributing to a cleaner city is a big motivation behind going electric.,0,0.935713847,"Topic 0: cost, battery, replacement cost, replacement, city",0,0.025499456,"Topic 0: cost, replacement cost, replacement, price, battery",4,0.20022734335940412,"Topic 4: big motivation, big, motivation going, motivation, contributing, going"
EV2009,Marketplace Review,EV Scooter,Bajaj Chetak,Central,5/15/2024,3,Battery performance is stable even after two years of heavy usage.,Battery Life & Degradation,battery performance stable two year heavy usage,Battery performance is stable even after two years of heavy usage.,6,0.935713193,"Topic 6: charging, battery, almost, tier, use",8,0.052289309,"Topic 8: service, service center, center, appointment long, center needed",9,0.0882734106610073,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic"
EV2010,Marketplace Review,EV Scooter,Bajaj Chetak,South,11/29/2024,4,"Highway charging stops are rare, long distance travel is a nightmare.",Charging Infrastructure,highway charging stop rare long distance travel nightmare,"Highway charging stops are rare, long distance travel is a nightmare.",8,0.94374795,"Topic 8: range, drop, defeat purpose, energy, energy used",8,0.065657377,"Topic 8: service, service center, center, appointment long, center needed",15,1.0,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got"
EV2011,Marketplace Review,EV Scooter,Ather 450X,East,2/16/2024,4,Software glitches caused the dashboard to freeze twice in a month.,Software & Connectivity,software glitch caused dashboard freeze twice month,Software glitches caused the dashboard to freeze twice in a month.,4,0.935713937,"Topic 4: software, month, year, battery, keep",9,0.454167934,"Topic 9: dashboard, caused dashboard, caused, dashboard freeze, freeze twice",20,1.0,"Topic 20: dashboard, caused, freeze twice, glitches, freeze, glitches caused"
EV2012,Survey,EV Scooter,Hero Vida V1,South,1/26/2024,5,Concerned about environmental impact of battery disposal and recycling.,Environmental Impact,concerned environmental impact battery disposal recycling,Concerned about environmental impact of battery disposal and recycling.,9,0.924998615,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",5,0.435865403,"Topic 5: battery disposal, disposal recycling, concerned, environmental impact, environmental",12,1.0,"Topic 12: battery disposal, environmental, disposal, disposal recycling, concerned, concerned environmental"
EV2013,Survey,EV Car,Tesla Model 3,South,2/24/2024,4,Zero tailpipe emissions is the main reason I chose an electric vehicle. Emergency braking and collision alert systems work really well in traffic.,"Environmental Impact, Safety Features",zero tailpipe emission main reason chose emergency braking collision alert system work well traffic,Zero tailpipe emissions is the main reason I chose an electric vehicle. Emergency braking and collision alert systems work really well in traffic.,7,0.559260408,"Topic 7: braking, work, system, work well, well",2,0.235821159,"Topic 2: braking, system, work well, work, well",19,1.0,"Topic 19: chose, chose electric, emissions, emissions main, reason, reason chose"
EV2014,Social Media,EV Car,Tata Nexon EV,North,10/8/2024,5,"For the price, I expected better build quality and more features. Switching to EV feels good knowing I'm reducing my carbon footprint.","Price & Subsidy, Environmental Impact",price expected better build quality feature switching feel knowing reducing carbon footprint,"For the price, I expected better build quality and more features. Switching to EV feels good knowing I'm reducing my carbon footprint.",2,0.960868767,"Topic 2: feel, quality, range, support, quality feel",8,0.077770155,"Topic 8: service, service center, center, appointment long, center needed",7,1.0,"Topic 7: ev, good knowing, knowing, feels good, carbon footprint, knowing reducing"
EV2015,Survey,EV Scooter,Bajaj Chetak,West,1/24/2024,3,"Noise levels are impressively low, riding experience is very smooth and quiet.",Performance & Ride Quality,noise level impressively low riding experience smooth quiet,"Noise levels are impressively low, riding experience is very smooth and quiet.",9,0.943749598,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",7,0.346479625,"Topic 7: riding, low, smooth, level, impressively",3,0.1988479661816577,"Topic 3: low, stability control, control wet, impressive, impressive inspires, wet"
EV2016,Survey,EV Car,Mahindra XUV400,Central,11/20/2024,4,The design looks futuristic and attracts a lot of attention on the road. Service center staff are not well trained to handle EV specific issues.,"Design & Aesthetics, Service & After-Sales",design look futuristic attracts lot attention road service center staff well trained handle specific issue,The design looks futuristic and attracts a lot of attention on the road. Service center staff are not well trained to handle EV specific issues.,5,0.4968028,"Topic 5: battery, center, service center, service, safety",8,0.231043774,"Topic 8: service, service center, center, appointment long, center needed",7,1.0,"Topic 7: ev, good knowing, knowing, feels good, carbon footprint, knowing reducing"
EV2017,Social Media,EV Car,BYD Atto 3,East,5/27/2024,4,"Worried about battery degradation and replacement cost after warranty ends. There are very few authorized service centers, had to travel 200 km for repair.","Battery Life & Degradation, Service & After-Sales",worried battery degradation replacement cost warranty end authorized service center travel repair,"Worried about battery degradation and replacement cost after warranty ends. There are very few authorized service centers, had to travel 200 km for repair.",0,0.525350455,"Topic 0: cost, battery, replacement cost, replacement, city",8,0.170494138,"Topic 8: service, service center, center, appointment long, center needed",21,1.0,"Topic 21: cost warranty, battery degradation, warranty ends, ends, degradation replacement, worried battery"
EV2018,Social Media,EV Scooter,Hero Vida V1,North,11/29/2024,4,"No proper information on how battery degrades over time, company should be transparent. The real world range is much lower than advertised, I only get 200 km on a full charge.","Battery Life & Degradation, Range Anxiety",proper information battery degrades time company transparent real world range lower advertised full charge,"No proper information on how battery degrades over time, company should be transparent. The real world range is much lower than advertised, I only get 200 km on a full charge.",5,0.503870964,"Topic 5: battery, center, service center, service, safety",8,0.037893204,"Topic 8: service, service center, center, appointment long, center needed",1,0.22774088026827924,"Topic 1: range, transparent, proper, time company, proper information, battery degrades"
EV2019,Customer Support,EV Scooter,Ola S1,South,2/26/2025,4,"Braking system feels sharp and responsive, regenerative braking works well.",Performance & Ride Quality,braking system feel sharp responsive regenerative braking work well,"Braking system feels sharp and responsive, regenerative braking works well.",7,0.949999688,"Topic 7: braking, work, system, work well, well",2,0.362732406,"Topic 2: braking, system, work well, work, well",24,1.0,"Topic 24: braking, braking feels, braking works, responsive, regenerative braking, responsive regenerative"
EV2020,Survey,EV Scooter,Ola S1,South,9/2/2024,3,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",Environmental Impact,energy used charge come mostly coal region defeat purpose somewhat,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",8,0.954999819,"Topic 8: range, drop, defeat purpose, energy, energy used",1,0.428435062,"Topic 1: charge come, defeat purpose, defeat, come mostly, come",6,1.0,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes"
EV2021,Marketplace Review,EV Car,Mahindra XUV400,North,10/2/2024,4,"AC usage kills the range, on hot days I barely get half the claimed distance.",Range Anxiety,usage kill range hot day barely half claimed distance,"AC usage kills the range, on hot days I barely get half the claimed distance.",8,0.949999273,"Topic 8: range, drop, defeat purpose, energy, energy used",0,0.01816458,"Topic 0: cost, replacement cost, replacement, price, battery",4,1.0,"Topic 4: big motivation, big, motivation going, motivation, contributing, going"
EV2022,Marketplace Review,EV Scooter,Ampere Magnus,North,5/10/2025,3,"Claimed range of 80 km is misleading, actual range is way less in city traffic. Loved the color options and the overall styling of the vehicle.","Range Anxiety, Design & Aesthetics",claimed range misleading actual range way less city traffic loved color option overall styling,"Claimed range of 80 km is misleading, actual range is way less in city traffic. Loved the color options and the overall styling of the vehicle.",2,0.619986668,"Topic 2: feel, quality, range, support, quality feel",7,0.032040709,"Topic 7: riding, low, smooth, level, impressively",1,1.0,"Topic 1: range, transparent, proper, time company, proper information, battery degrades"
EV2023,Social Media,EV Car,MG ZS EV,East,2/20/2025,4,"Smart key and app based lock features work flawlessly, very convenient. Fast charging network needs serious expansion on highways.","Software & Connectivity, Charging Infrastructure",smart key app based lock feature work flawlessly convenient fast charging network need serious expansion highway,"Smart key and app based lock features work flawlessly, very convenient. Fast charging network needs serious expansion on highways.",9,0.534262877,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",6,0.201172243,"Topic 6: app, keep, update, software update, need",22,1.0,"Topic 22: app based, based, based lock, features work, flawlessly, flawlessly convenient"
EV2024,Social Media,EV Car,Hyundai Kona,South,3/9/2025,4,"Advanced safety features like ABS and traction control give peace of mind. The companion app keeps crashing, needs urgent software updates.","Safety Features, Software & Connectivity",advanced safety feature ab traction control give peace mind companion app keep crashing need urgent software update,"Advanced safety features like ABS and traction control give peace of mind. The companion app keeps crashing, needs urgent software updates.",3,0.524729941,"Topic 3: safety, use, highway, part, feature",3,0.284860176,"Topic 3: ab, ab traction, control give, traction, traction control",17,1.0,"Topic 17: app keeps, crashing, crashing needs, companion app, companion, urgent software"
EV2025,Customer Support,EV Scooter,Ampere Magnus,South,1/1/2024,5,Battery range degrades faster than expected after just one year of use.,Range Anxiety,battery range degrades faster expected year use,Battery range degrades faster than expected after just one year of use.,4,0.935708387,"Topic 4: software, month, year, battery, keep",4,0.067557016,"Topic 4: use, daily use, daily, dropped, within month",9,1.0,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic"
EV2026,Customer Support,EV Scooter,Ampere Magnus,West,12/25/2024,3,EV subsidy scheme in my state got delayed and the discount amount reduced suddenly. Advanced safety features like ABS and traction control give peace of mind.,"Price & Subsidy, Safety Features",subsidy scheme state got delayed discount amount reduced suddenly advanced safety feature ab traction control give peace mind,EV subsidy scheme in my state got delayed and the discount amount reduced suddenly. Advanced safety features like ABS and traction control give peace of mind.,4,0.499263015,"Topic 4: software, month, year, battery, keep",3,0.281114523,"Topic 3: ab, ab traction, control give, traction, traction control",15,1.0,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got"
EV2027,Survey,EV Car,Tesla Model 3,East,4/1/2024,4,"LED lighting and digital dashboard give it a premium, modern look. Home charging setup was expensive and took weeks to install.","Design & Aesthetics, Charging Infrastructure",led lighting digital dashboard give premium modern look home charging setup expensive took week install,"LED lighting and digital dashboard give it a premium, modern look. Home charging setup was expensive and took weeks to install.",0,0.541041287,"Topic 0: cost, battery, replacement cost, replacement, city",9,0.105465589,"Topic 9: dashboard, caused dashboard, caused, dashboard freeze, freeze twice",11,0.04834841996561435,"Topic 11: home, bluetooth, riding frustrating, connectivity, bluetooth connectivity, drops frequently"
EV2028,Social Media,EV Scooter,Bajaj Chetak,Central,5/31/2025,4,Top speed is decent for city use but not enough for highway cruising.,Performance & Ride Quality,top speed decent city use enough highway cruising,Top speed is decent for city use but not enough for highway cruising.,3,0.9437488,"Topic 3: safety, use, highway, part, feature",4,0.041234172,"Topic 4: use, daily use, daily, dropped, within month",15,0.0009555455294804138,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got"
EV2029,Marketplace Review,EV Scooter,Hero Vida V1,East,9/8/2024,4,The motor is powerful and pickup is much better than petrol variants. Contributing to a cleaner city is a big motivation behind going electric.,"Performance & Ride Quality, Environmental Impact",motor powerful pickup better petrol variant contributing cleaner city big motivation behind going,The motor is powerful and pickup is much better than petrol variants. Contributing to a cleaner city is a big motivation behind going electric.,0,0.510287969,"Topic 0: cost, battery, replacement cost, replacement, city",0,0.021219707,"Topic 0: cost, replacement cost, replacement, price, battery",4,0.20150147675716912,"Topic 4: big motivation, big, motivation going, motivation, contributing, going"
EV2030,Social Media,EV Scooter,Ola S1,North,5/2/2025,3,"For daily commute the range is fine but long trips are stressful because of low range. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. No proper information on how battery degrades over time, company should be transparent.","Range Anxiety, Environmental Impact, Battery Life & Degradation",daily commute range fine long trip stressful low range energy used charge come mostly coal region defeat purpose somewhat proper information battery degrades time company transparent,"For daily commute the range is fine but long trips are stressful because of low range. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. No proper information on how battery degrades over time, company should be transparent.",8,0.417945145,"Topic 8: range, drop, defeat purpose, energy, energy used",1,0.26225388,"Topic 1: charge come, defeat purpose, defeat, come mostly, come",1,1.0,"Topic 1: range, transparent, proper, time company, proper information, battery degrades"
EV2031,Survey,EV Scooter,Bajaj Chetak,North,2/1/2024,3,"Touchscreen infotainment system lags and is not very intuitive to use. Highway charging stops are rare, long distance travel is a nightmare.","Software & Connectivity, Charging Infrastructure",touchscreen infotainment system lag intuitive use highway charging stop rare long distance travel nightmare,"Touchscreen infotainment system lags and is not very intuitive to use. Highway charging stops are rare, long distance travel is a nightmare.",8,0.96666549,"Topic 8: range, drop, defeat purpose, energy, energy used",4,0.05644952,"Topic 4: use, daily use, daily, dropped, within month",18,1.0,"Topic 18: infotainment, infotainment lags, touchscreen, touchscreen infotainment, lags intuitive, lags"
EV2032,Social Media,EV Scooter,Bajaj Chetak,North,5/7/2024,5,Touchscreen infotainment system lags and is not very intuitive to use.,Software & Connectivity,touchscreen infotainment system lag intuitive use,Touchscreen infotainment system lags and is not very intuitive to use.,8,0.92499737,"Topic 8: range, drop, defeat purpose, energy, energy used",2,0.072613133,"Topic 2: braking, system, work well, work, well",18,1.0,"Topic 18: infotainment, infotainment lags, touchscreen, touchscreen infotainment, lags intuitive, lags"
EV2033,Survey,EV Car,Mahindra XUV400,South,1/21/2024,5,"There are very few authorized service centers, had to travel 100 km for repair. Braking system feels sharp and responsive, regenerative braking works well.","Service & After-Sales, Performance & Ride Quality",authorized service center travel repair braking system feel sharp responsive regenerative braking work well,"There are very few authorized service centers, had to travel 100 km for repair. Braking system feels sharp and responsive, regenerative braking works well.",7,0.628840705,"Topic 7: braking, work, system, work well, well",2,0.289253453,"Topic 2: braking, system, work well, work, well",10,0.0036677819703138334,"Topic 10: battery replacement, cost half, half price, concerning, price vehicle, vehicle concerning"
EV2034,Marketplace Review,EV Car,MG ZS EV,East,2/7/2024,3,"Spare parts availability is a major issue, waited a month for a replacement part.",Service & After-Sales,spare part availability major issue waited month replacement part,"Spare parts availability is a major issue, waited a month for a replacement part.",3,0.949999206,"Topic 3: safety, use, highway, part, feature",9,0.022143653,"Topic 9: dashboard, caused dashboard, caused, dashboard freeze, freeze twice",0,0.19283498316828693,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic"
EV2035,Social Media,EV Car,Tata Nexon EV,West,4/23/2024,3,Customer support over phone is helpful and resolves issues quickly.,Service & After-Sales,customer support phone helpful resolve issue quickly,Customer support over phone is helpful and resolves issues quickly.,2,0.935713818,"Topic 2: feel, quality, range, support, quality feel",7,0.029696184,"Topic 7: riding, low, smooth, level, impressively",0,1.0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic"
EV2036,Social Media,EV Scooter,Ather 450X,Central,6/28/2024,4,"Public chargers are often broken or occupied, need more charging stations urgently. Battery health dropped to 85% within 18 months of daily use.","Charging Infrastructure, Battery Life & Degradation",public charger often broken occupied need charging station urgently battery health dropped within month daily use,"Public chargers are often broken or occupied, need more charging stations urgently. Battery health dropped to 85% within 18 months of daily use.",0,0.547794899,"Topic 0: cost, battery, replacement cost, replacement, city",4,0.242253392,"Topic 4: use, daily use, daily, dropped, within month",0,0.008487103831961105,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic"
EV2037,Social Media,EV Scooter,Ampere Magnus,Central,10/7/2024,4,The upfront price is high but government subsidy makes it affordable.,Price & Subsidy,upfront price high government subsidy make affordable,The upfront price is high but government subsidy makes it affordable.,9,0.935713,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0,0.054278679,"Topic 0: cost, replacement cost, replacement, price, battery",2,0.0016681453155553798,"Topic 2: makes, high, size makes, park, easy, maneuver"
EV2038,Marketplace Review,EV Scooter,Hero Vida V1,North,3/13/2025,3,"For daily commute the range is fine but long trips are stressful because of low range. Noise levels are impressively low, riding experience is very smooth and quiet.","Range Anxiety, Performance & Ride Quality",daily commute range fine long trip stressful low range noise level impressively low riding experience smooth quiet,"For daily commute the range is fine but long trips are stressful because of low range. Noise levels are impressively low, riding experience is very smooth and quiet.",0,0.498640478,"Topic 0: cost, battery, replacement cost, replacement, city",7,0.298537005,"Topic 7: riding, low, smooth, level, impressively",1,1.0,"Topic 1: range, transparent, proper, time company, proper information, battery degrades"
EV2039,Marketplace Review,EV Scooter,Ola S1,West,1/5/2025,5,Advanced safety features like ABS and traction control give peace of mind.,Safety Features,advanced safety feature ab traction control give peace mind,Advanced safety features like ABS and traction control give peace of mind.,3,0.949999585,"Topic 3: safety, use, highway, part, feature",3,0.403444493,"Topic 3: ab, ab traction, control give, traction, traction control",10,0.0014967868450685578,"Topic 10: battery replacement, cost half, half price, concerning, price vehicle, vehicle concerning"
EV2040,Customer Support,EV Car,Tata Nexon EV,West,6/29/2025,5,Touchscreen infotainment system lags and is not very intuitive to use.,Software & Connectivity,touchscreen infotainment system lag intuitive use,Touchscreen infotainment system lags and is not very intuitive to use.,8,0.92499737,"Topic 8: range, drop, defeat purpose, energy, energy used",2,0.072613133,"Topic 2: braking, system, work well, work, well",18,1.0,"Topic 18: infotainment, infotainment lags, touchscreen, touchscreen infotainment, lags intuitive, lags"
EV2041,Social Media,EV Car,Mahindra XUV400,East,3/24/2024,3,Zero tailpipe emissions is the main reason I chose an electric vehicle. For daily commute the range is fine but long trips are stressful because of low range.,"Environmental Impact, Range Anxiety",zero tailpipe emission main reason chose daily commute range fine long trip stressful low range,Zero tailpipe emissions is the main reason I chose an electric vehicle. For daily commute the range is fine but long trips are stressful because of low range.,0,0.548415213,"Topic 0: cost, battery, replacement cost, replacement, city",7,0.172257707,"Topic 7: riding, low, smooth, level, impressively",19,1.0,"Topic 19: chose, chose electric, emissions, emissions main, reason, reason chose"
EV2042,Social Media,EV Car,MG ZS EV,South,12/3/2024,5,Service center staff are not well trained to handle EV specific issues.,Service & After-Sales,service center staff well trained handle specific issue,Service center staff are not well trained to handle EV specific issues.,5,0.943748934,"Topic 5: battery, center, service center, service, safety",8,0.29569031,"Topic 8: service, service center, center, appointment long, center needed",7,1.0,"Topic 7: ev, good knowing, knowing, feels good, carbon footprint, knowing reducing"
EV2043,Marketplace Review,EV Car,Tata Nexon EV,West,1/25/2024,4,Concerned about environmental impact of battery disposal and recycling.,Environmental Impact,concerned environmental impact battery disposal recycling,Concerned about environmental impact of battery disposal and recycling.,9,0.924998615,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",5,0.435865403,"Topic 5: battery disposal, disposal recycling, concerned, environmental impact, environmental",12,1.0,"Topic 12: battery disposal, environmental, disposal, disposal recycling, concerned, concerned environmental"
EV2044,Survey,EV Scooter,Ather 450X,West,9/1/2024,4,Acceleration is smooth and instant torque makes overtaking effortless.,Performance & Ride Quality,acceleration smooth instant torque make overtaking effortless,Acceleration is smooth and instant torque makes overtaking effortless.,4,0.935713353,"Topic 4: software, month, year, battery, keep",7,0.070715509,"Topic 7: riding, low, smooth, level, impressively",23,1.0,"Topic 23: 30 range, badly, badly winter, cold weather, drops badly, cold"
EV2045,Social Media,EV Scooter,Ampere Magnus,North,3/25/2025,4,"Public chargers are often broken or occupied, need more charging stations urgently. The companion app keeps crashing, needs urgent software updates. Switching to EV feels good knowing I'm reducing my carbon footprint.","Charging Infrastructure, Software & Connectivity, Environmental Impact",public charger often broken occupied need charging station urgently companion app keep crashing need urgent software update switching feel knowing reducing carbon footprint,"Public chargers are often broken or occupied, need more charging stations urgently. The companion app keeps crashing, needs urgent software updates. Switching to EV feels good knowing I'm reducing my carbon footprint.",0,0.375345539,"Topic 0: cost, battery, replacement cost, replacement, city",6,0.289904412,"Topic 6: app, keep, update, software update, need",7,1.0,"Topic 7: ev, good knowing, knowing, feels good, carbon footprint, knowing reducing"
EV2046,Survey,EV Scooter,TVS iQube,South,3/4/2024,3,"The companion app keeps crashing, needs urgent software updates.",Software & Connectivity,companion app keep crashing need urgent software update,"The companion app keeps crashing, needs urgent software updates.",4,0.943749217,"Topic 4: software, month, year, battery, keep",6,0.391311163,"Topic 6: app, keep, update, software update, need",17,1.0,"Topic 17: app keeps, crashing, crashing needs, companion app, companion, urgent software"
EV2047,Marketplace Review,EV Scooter,Ampere Magnus,North,4/14/2024,4,"The real world range is much lower than advertised, I only get 200 km on a full charge.",Range Anxiety,real world range lower advertised full charge,"The real world range is much lower than advertised, I only get 200 km on a full charge.",1,0.935713055,"Topic 1: range, system, genuinely, useful, genuinely useful",1,0.031760106,"Topic 1: charge come, defeat purpose, defeat, come mostly, come",1,1.0,"Topic 1: range, transparent, proper, time company, proper information, battery degrades"
